Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208210010,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044,177.68044
202208210020,178.03975,178.0228,178.0228,178.01472,178.02311,178.0218,178.0228,178.0228,178.0202,178.01472,178.0218,178.0228,178.01473,178.0228,178.01472,178.02279
202208210030,178.41923,178.36552,178.36551,178.34026,178.36649,178.36053,178.36551,178.36551,178.35637,178.34026,178.36053,178.3655,178.34059,178.36551,178.34026,178.36543
202208210040,178.81962,178.70857,178.70856,178.65693,178.71058,178.69596,178.70856,178.70854,178.68886,178.65693,178.69596,178.70848,178.65874,178.70856,178.65693,178.70795
202208210050,179.24069,179.05186,179.05183,178.96483,179.05525,179.0278,179.05183,179.05172,179.01783,178.96484,179.0278,179.05144,178.97048,179.05183,178.96483,179.0496
202208210100,179.682,179.3953,179.39526,179.26418,179.40043,179.35597,179.39526,179.39479,179.34349,179.26423,179.35597,179.39396,179.27712,179.39522,179.26418,179.38948
202208210110,180.14296,179.73881,179.73875,179.55519,179.74601,179.68047,179.73875,179.73741,179.66605,179.55539,179.68047,179.73555,179.57973,179.73859,179.55519,179.72677
202208210120,180.62291,180.08227,180.08221,179.83804,180.09189,180.00131,180.08221,180.07912,179.98571,179.83867,180.00131,180.07568,179.87916,180.0817,179.83804,180.06074
202208210130,181.12113,180.42559,180.42552,180.11293,180.43795,180.31856,180.42552,180.41946,180.30266,180.11447,180.31856,180.41383,180.17603,180.42428,180.11293,180.39082
202208210140,181.63687,180.76867,180.7686,180.38005,180.78407,180.6323,180.7686,180.75795,180.61712,180.38329,180.6323,180.74954,180.47089,180.76597,180.38006,180.71657
202208210150,182.16933,181.1114,181.11133,180.63961,181.13015,180.94263,181.11133,181.09414,180.92929,180.64566,180.94263,181.08235,180.76416,181.10641,180.63962,181.03767
202208210200,182.71771,181.45371,181.45363,180.89184,181.47608,181.24966,181.45363,181.42765,181.23932,180.90216,181.24966,181.41191,181.0562,181.44523,180.89186,181.35391
202208210210,183.28122,181.7955,181.79542,181.13697,181.82177,181.55349,181.79542,181.75814,181.54738,181.15337,181.55349,181.73786,181.34731,181.78205,181.13703,181.66514
202208210220,183.85908,182.1367,182.13662,181.37527,182.16713,181.85421,182.13663,182.08533,181.85358,181.39986,181.85421,182.05989,181.63769,182.11655,181.3754,181.97131
202208210230,184.45055,182.47725,182.47716,181.607,182.51208,182.15189,182.47718,182.40898,182.15799,181.64215,182.15189,182.37775,181.92752,182.4484,181.60726,182.27238
202208210240,185.05497,182.81708,182.81698,181.83243,182.85655,182.44661,182.81701,182.7289,182.46065,181.88073,182.44661,182.6912,182.21689,182.77735,181.83291,182.56837
202208210250,185.67176,183.15614,183.15601,182.05182,183.20046,182.7384,183.15606,183.04493,182.76157,182.11602,182.7384,183.00003,182.50583,183.10316,182.05267,182.85931
202208210300,186.30047,183.49436,183.49418,182.26544,183.54376,183.02729,183.49429,183.35694,183.06071,182.3484,183.02729,183.30405,182.79437,183.42563,182.26683,183.14526
202208210310,186.94077,183.83171,183.83144,182.47353,183.88637,183.31329,183.83162,183.66481,183.35804,182.57817,183.31329,183.60312,183.08244,183.74457,182.4757,183.42627
202208210320,187.59245,184.16813,184.16771,182.67633,184.22825,183.59638,184.16802,183.96843,183.65347,182.80558,183.59638,183.89709,183.36999,184.05986,182.67957,183.7024
202208210330,188.25543,184.50358,184.50292,182.87406,184.56933,183.87654,184.50344,184.26769,183.94692,183.03082,183.87654,184.18584,183.65694,184.37136,182.87872,183.97372
202208210340,188.92975,184.83802,184.837,183.06694,184.90956,184.15373,184.83782,184.5625,184.23832,183.25404,184.15373,184.46928,183.9432,184.67897,183.07342,184.24028
202208210350,189.61551,185.1714,185.16987,183.2552,185.2489,184.42792,185.17113,184.85277,184.52755,183.47535,184.42792,184.74735,184.22869,184.98258,183.26393,184.50215
202208210400,190.31291,185.50369,185.50145,183.43905,185.5873,184.69906,185.50331,185.13839,184.81456,183.69485,184.69906,185.01998,184.51331,185.28214,183.45052,184.7594
202208210410,191.02213,185.83486,185.83163,183.61872,185.9247,184.96713,185.83432,185.4193,185.09926,183.91261,184.96713,185.28715,184.797,185.57756,183.63344,185.01209
202208210420,191.7434,186.16489,186.16034,183.79444,186.26106,185.23209,186.16411,185.69542,185.38159,184.1287,185.23209,185.54886,185.07972,185.86878,183.81293,185.26032
202208210430,192.47688,186.49374,186.48747,183.96645,186.59633,185.49394,186.49265,185.9667,185.66152,184.34318,185.49394,185.80514,185.36142,186.15577,183.98926,185.50418
202208210440,193.22269,186.8214,186.81292,184.13502,186.93045,185.75265,186.81989,186.23309,185.93902,184.55613,185.75265,186.05603,185.64209,186.43847,184.16269,185.74377
202208210450,193.98089,187.14785,187.13659,184.30041,187.26339,186.00824,187.14579,186.49459,186.21409,184.76762,186.00824,186.30162,185.92174,186.71687,184.33347,185.97921
202208210500,194.75144,187.47308,187.45837,184.46292,187.59509,186.26074,187.47031,186.75118,186.48673,184.97775,186.26074,186.54201,186.20038,186.99094,184.50188,186.21065
202208210510,195.53421,187.79709,187.77817,184.62283,187.92549,186.51018,187.79339,187.00291,186.75696,185.18662,186.51018,186.77733,186.47807,187.26068,184.66819,186.43824
202208210520,196.329,188.11987,188.09588,184.78047,188.25455,186.75662,188.11502,187.24982,187.02484,185.39434,186.75662,187.00774,186.75485,187.5261,184.83267,186.66213
202208210530,197.13552,188.44142,188.41142,184.93612,188.5822,187.00011,188.43513,187.49198,187.29041,185.60106,187.00011,187.2334,187.0308,187.78722,184.99561,186.8825
202208210540,197.95344,188.76176,188.7247,185.09013,188.9084,187.24073,188.75371,187.7295,187.55374,185.80689,187.24073,187.45451,187.30599,188.04406,185.15727,187.09954
202208210550,198.78236,189.08088,189.03564,185.24279,189.2331,187.47857,189.0707,187.9625,187.81491,186.01201,187.47857,187.67128,187.5805,188.29669,185.31794,187.31344
202208210600,199.62189,189.39881,189.34418,185.39442,189.55625,187.71373,189.38609,188.19112,188.07399,186.21655,187.71373,187.88392,187.85444,188.54516,185.47789,187.5244
