Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208210010,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108,1.7932494736842108
202208210020,1.7964013157894738,1.7962526315789475,1.7962526315789475,1.7961817543859653,1.7962553508771932,1.796243859649123,1.7962526315789475,1.7962526315789475,1.7962298245614037,1.7961817543859653,1.796243859649123,1.7962526315789475,1.796181842105263,1.7962526315789475,1.7961817543859653,1.7962525438596493
202208210030,1.7997300877192983,1.7992589473684213,1.799258859649123,1.7990373684210528,1.799267456140351,1.7992151754385968,1.799258859649123,1.799258859649123,1.7991786842105264,1.7990373684210528,1.7992151754385968,1.7992587719298248,1.7990402631578948,1.799258859649123,1.7990373684210528,1.799258157894737
202208210040,1.8032422807017545,1.802268157894737,1.8022680701754388,1.8018151754385965,1.8022857894736843,1.8021575438596493,1.8022680701754388,1.8022678947368422,1.802095263157895,1.8018151754385965,1.8021575438596493,1.8022673684210528,1.801831052631579,1.8022680701754388,1.8018151754385965,1.8022627192982459
202208210050,1.8069358771929827,1.8052794736842108,1.8052792105263158,1.804516052631579,1.805309210526316,1.8050684210526318,1.8052792105263158,1.805278245614035,1.8049809649122808,1.8045161403508774,1.8050684210526318,1.8052757894736844,1.8045656140350879,1.8052792105263158,1.804516052631579,1.8052596491228072
202208210100,1.8108070175438598,1.808292105263158,1.8082917543859651,1.8071419298245617,1.808337105263158,1.8079471052631582,1.8082917543859651,1.8082876315789476,1.8078376315789475,1.8071423684210528,1.8079471052631582,1.808280350877193,1.8072554385964914,1.808291403508772,1.8071419298245617,1.808241052631579
202208210110,1.8148505263157895,1.811305350877193,1.8113048245614036,1.8096946491228072,1.81136850877193,1.8107935964912283,1.8113048245614036,1.8112930701754388,1.8106671052631582,1.809696403508772,1.8107935964912283,1.811276754385965,1.809909912280702,1.8113034210526315,1.8096946491228072,1.8111997368421053
202208210120,1.8190606140350878,1.814318157894737,1.8143176315789475,1.8121757894736843,1.8144025438596494,1.8136079824561404,1.8143176315789475,1.8142905263157896,1.8134711403508774,1.812181315789474,1.8136079824561404,1.814260350877193,1.8125364912280704,1.8143131578947371,1.8121757894736843,1.8141292982456143
202208210130,1.8234309649122808,1.8173297368421053,1.8173291228070176,1.8145871052631581,1.817438157894737,1.8163908771929824,1.8173291228070176,1.8172759649122807,1.816251403508772,1.8146006140350879,1.8163908771929824,1.8172265789473685,1.8151406140350879,1.8173182456140353,1.8145871052631581,1.8170247368421053
202208210140,1.827955,1.8203392105263159,1.8203385964912282,1.816930263157895,1.8204742982456144,1.8191429824561403,1.8203385964912282,1.8202451754385967,1.8190098245614037,1.8169586842105263,1.8191429824561403,1.820171403508772,1.817727105263158,1.8203155263157897,1.816930350877193,1.8198821929824562
202208210150,1.8325938474870018,1.8233456140350879,1.8233450000000002,1.819207105263158,1.8235100877192982,1.8218651754385966,1.8233450000000002,1.823194210526316,1.821748157894737,1.8192601754385966,1.8218651754385966,1.8230907894736843,1.8202996491228072,1.8233018421052634,1.8192071929824563,1.822698859649123
