Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208220010,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257,442.72257
202208220020,446.35264,446.34743,446.34944,446.34944,446.34959,446.34815,446.34947,446.34752,446.34988,446.35264,446.35008,446.34944,446.34752,446.34752,446.34944,446.34267
202208220030,449.93082,449.91467,449.92089,449.92089,449.92244,449.91804,449.92094,449.91489,449.92366,449.93082,449.92187,449.92089,449.91493,449.91494,449.92091,449.90091
202208220040,453.45661,453.424,453.43661,453.43655,453.44202,453.43204,453.43661,453.42405,453.44427,453.45669,453.4376,453.43655,453.42432,453.42448,453.4368,453.39703
202208220050,456.9292,456.87486,456.89615,456.89579,456.90834,456.88956,456.89585,456.87396,456.91118,456.9295,456.89672,456.89579,456.87481,456.87554,456.89685,456.83036
202208220100,460.34806,460.26705,460.2996,460.29836,460.32126,460.29037,460.2984,460.26387,460.32395,460.34878,460.29903,460.29836,460.26575,460.26791,460.30126,460.20058
202208220110,463.71286,463.60055,463.64731,463.6442,463.68053,463.63445,463.64421,463.59334,463.68226,463.71421,463.64455,463.64421,463.59671,463.60158,463.65041,463.50774
202208220120,467.02406,466.87622,466.94045,466.93407,466.98663,466.9226,466.93405,466.86281,466.98657,467.02626,466.93409,466.93409,466.8681,466.87736,466.9454,466.75275
202208220130,470.28232,470.0951,470.18032,470.16892,470.2402,470.1558,470.16887,470.07305,470.23762,470.28556,470.16865,470.16896,470.08066,470.0963,470.18748,469.93686
202208220140,473.48872,473.25873,473.36861,473.35013,473.44238,473.33549,473.35008,473.22532,473.43662,473.4932,473.34967,473.35026,473.23565,473.25987,473.37825,473.06178
202208220150,476.64426,476.36853,476.50681,476.479,476.59429,476.46301,476.47896,476.32091,476.58477,476.65016,476.47846,476.47931,476.3343,476.36946,476.51923,476.12914
202208220200,479.74979,479.42584,479.59629,479.55669,479.69696,479.53955,479.5567,479.36098,479.68319,479.75733,479.55617,479.55735,479.37777,479.42632,479.61177,479.14039
202208220210,482.80574,482.43152,482.63795,482.58391,482.75107,482.56585,482.58403,482.34631,482.73258,482.81515,482.58367,482.58519,482.36682,482.43122,482.65681,482.09653
202208220220,485.81233,485.38622,485.63244,485.56115,485.75705,485.54244,485.56143,485.27745,485.73346,485.82386,485.56144,485.56346,485.30199,485.38469,485.65506,484.99822
202208220230,488.7694,488.29014,488.58005,488.48852,488.71496,488.46941,488.48902,488.15452,488.68592,488.78332,488.48952,488.49237,488.18342,488.28684,488.60683,487.84572
202208220240,491.67652,491.14321,491.48081,491.36584,491.6246,491.34661,491.36663,490.9774,491.58979,491.69313,491.3678,491.37191,491.01098,491.13749,491.51218,490.63895
