Datetime,P00005
202208290010,1.7307663716814157
202208290020,1.7308198230088494
202208290030,1.7308032743362831
202208290040,1.7307129203539822
202208290050,1.730548849557522
202208290100,1.7303125663716814
202208290110,1.7300062831858407
202208290120,1.7296274685816875
202208290130,1.7291834829443444
202208290140,1.7286779174147213
202208290150,1.7281149012567323
202208290200,1.7274986535008976
202208290210,1.7268333931777375
202208290220,1.726123608617594
202208290230,1.7253732495511669
202208290240,1.7245861759425491
202208290250,1.7237661579892278
202208290300,1.722916068222621
202208290310,1.7220388689407538
202208290320,1.721136804308797
202208290330,1.7202119389587072
202208290340,1.719266068222621
202208290350,1.718300359066427
202208290400,1.7173162477558348
202208290410,1.716314542190305
202208290420,1.7152962298025134
202208290430,1.7142622082585277
202208290440,1.7132131956912027
202208290450,1.7121499999999998
202208290500,1.7110735188509871
202208290510,1.7099844703770195
202208290520,1.708883842010772
202208290530,1.7077726211849191
202208290540,1.7066517953321363
202208290550,1.7055224416517056
202208290600,1.7043856373429083
202208290610,1.70324236983842
202208290620,1.702093895870736
202208290630,1.7009411131059244
202208290640,1.699785188509874
202208290650,1.6986270197486533
202208290700,1.6974677737881505
202208290710,1.6963080789946139
202208290720,1.695148922800718
202208290730,1.6939910233393176
202208290740,1.6928350987432674
202208290750,1.6916816876122083
202208290800,1.6905313285457808
202208290810,1.6893845601436266
202208290820,1.6882416517055656
202208290830,1.687102962298025
202208290840,1.6859687612208258
202208290850,1.6848392280071813
202208290900,1.683714542190305
202208290910,1.6825947935368042
202208290920,1.6814799820466786
202208290930,1.6803702872531419
202208290940,1.6792588768115941
202208290950,1.6781491847826087
202208291000,1.677044565217391
202208291010,1.6759448369565215
202208291020,1.6748500905797101
202208291030,1.673760054347826
202208291040,1.6726748188405796
202208291050,1.6715942934782608
202208291100,1.6705183876811593
202208291110,1.6694470108695652
202208291120,1.668380072463768
202208291130,1.667317663043478
202208291140,1.6662596014492754
202208291150,1.6652058876811593
202208291200,1.6641565217391305
202208291210,1.6631115036231883
202208291220,1.6620708333333332
202208291230,1.661034420289855
202208291240,1.6600024456521738
202208291250,1.6589747282608693
202208291300,1.6579514492753622
202208291310,1.656932608695652
202208291320,1.655918206521739
202208291330,1.6549083333333332
202208291340,1.6539030797101448
202208291350,1.6529023550724635
202208291400,1.6519063405797099
202208291410,1.6509151268115942
202208291420,1.6499287137681158
202208291430,1.6489471920289853
202208291440,1.6479705615942026
202208291450,1.6469990036231883
202208291500,1.6460324275362317
202208291510,1.6450710144927534
202208291520,1.6441148550724636
202208291530,1.6431638586956518
202208291540,1.6422182065217388
202208291550,1.6412779891304348
202208291600,1.6403431159420288
202208291610,1.6394137681159417
202208291620,1.6384898550724636
202208291630,1.6375716485507243
202208291640,1.6366589673913041
202208291650,1.635751992753623
202208291700,1.6348507246376809
202208291710,1.6339551630434779
202208291720,1.6330653985507244
202208291730,1.6321815217391302
202208291740,1.6313034420289854
202208291750,1.63043134057971
202208291800,1.6295596330275228
202208291810,1.6286884403669721
202208291820,1.6278233027522933
202208291830,1.6269644036697246
202208291840,1.6261116513761467
202208291850,1.625265137614679
202208291900,1.6244249541284401
202208291910,1.6235911009174309
202208291920,1.6227636697247707
202208291930,1.6219426605504585
202208291940,1.6211280733944953
202208291950,1.620320091743119
202208292000,1.6195187155963302
202208292010,1.6187239449541282
202208292020,1.617935871559633
202208292030,1.6171545871559634
202208292040,1.6163801834862384
202208292050,1.6156126605504588
202208292100,1.614852018348624
202208292110,1.6140984403669725
202208292120,1.6133519266055045
202208292130,1.6126125688073394
202208292140,1.6118804587155964
202208292150,1.6111556880733944
202208292200,1.6104381651376147
202208292210,1.6097280733944954
202208292220,1.6090255045871558
202208292230,1.6083304587155962
202208292240,1.607643119266055
202208292250,1.6069633944954127
202208292300,1.6062913761467892
202208292310,1.605627247706422
202208292320,1.604971009174312
202208292330,1.604322752293578
202208292340,1.603682385321101
202208292350,1.6030501834862385
202208300000,1.6024260550458715
202208300010,1.6018101834862386
202208300020,1.6012498165137616
202208300030,1.6007503669724772
202208300040,1.6003143119266057
202208300050,1.5999418348623853
202208300100,1.5996328440366971
202208300110,1.5993866972477064
202208300120,1.5992022935779817
202208300130,1.599077889908257
202208300140,1.5990113761467892
202208300150,1.5989998165137616
202208300200,1.59904
202208300210,1.5991284403669725
202208300220,1.5992614678899082
202208300230,1.5994354128440367
202208300240,1.5996465137614677
202208300250,1.599891376146789
202208300300,1.6001666055045871
202208300310,1.600468990825688
202208300320,1.6007958715596329
202208300330,1.6011445871559633
202208300340,1.6015130275229357
202208300350,1.601899357798165
202208300400,1.6023020183486238
202208300410,1.6027198165137615
202208300420,1.6031519266055045
202208300430,1.6035977981651375
202208300440,1.6040570642201835
202208300450,1.6045297247706423
202208300500,1.605015871559633
202208300510,1.6055157798165138
202208300520,1.6060298165137614
202208300530,1.6065585321100917
202208300540,1.6071022935779815
202208300550,1.607661743119266
202208300600,1.6082371559633026
202208300610,1.6088290825688072
202208300620,1.6094377064220182
202208300630,1.6100630275229357
202208300640,1.6107053211009172
202208300650,1.6113642201834861
202208300700,1.6120396330275228
202208300710,1.6127311926605503
202208300720,1.613438256880734
202208300730,1.6141603669724771
202208300740,1.6148968807339448
202208300750,1.6156470642201834
202208300800,1.616410458715596
202208300810,1.6171861467889908
202208300820,1.6179736697247706
202208300830,1.6187723853211007
202208300840,1.6195819266055045
202208300850,1.6204019266055045
202208300900,1.621232110091743
202208300910,1.6220722018348621
202208300920,1.6229222018348624
202208300930,1.6237822018348622
202208300940,1.6246522018348624
202208300950,1.6255325688073392
202208301000,1.6264233944954127
202208301010,1.6273250458715596
202208301020,1.6282377981651375
202208301030,1.629162110091743
202208301040,1.6300969202898548
202208301050,1.631033242753623
202208301100,1.6319817934782606
