Datetime,P00002
202208010010,100.40848
202208010020,100.65614
202208010030,100.90086
202208010040,101.14418
202208010050,101.38708
202208010100,101.63006
202208010110,101.87337
202208010120,102.11703
202208010130,102.36099
202208010140,102.60515
202208010150,102.84941
202208010200,103.09371
202208010210,103.33797
202208010220,103.58219
202208010230,103.82634
202208010240,104.07047
202208010250,104.3146
202208010300,104.5588
202208010310,104.80313
202208010320,105.04766
202208010330,105.29247
202208010340,105.53765
202208010350,105.78326
202208010400,106.02937
202208010410,106.27606
202208010420,106.5234
202208010430,106.77143
202208010440,107.02021
202208010450,107.26981
202208010500,107.52026
202208010510,107.77162
202208010520,108.02393
202208010530,108.27724
202208010540,108.53159
202208010550,108.78704
202208010600,109.04364
202208010610,109.30143
202208010620,109.56047
202208010630,109.82081
202208010640,110.08252
202208010650,110.34564
202208010700,110.61025
202208010710,110.87641
202208010720,111.14417
202208010730,111.41361
202208010740,111.68478
202208010750,111.95775
202208010800,112.23259
202208010810,112.50935
202208010820,112.78809
202208010830,113.06888
202208010840,113.35177
202208010850,113.6368
202208010900,113.92403
202208010910,114.21351
202208010920,114.50526
202208010930,114.79934
202208010940,115.09577
202208010950,115.39458
202208011000,115.69578
202208011010,115.99941
202208011020,116.30546
202208011030,116.61395
202208011040,116.92488
202208011050,117.23823
202208011100,117.55401
202208011110,117.87219
202208011120,118.19275
202208011130,118.51567
202208011140,118.84091
202208011150,119.16844
202208011200,119.4982
202208011210,119.83016
202208011220,120.16424
202208011230,120.5004
202208011240,120.83856
202208011250,121.17865
202208011300,121.52059
202208011310,121.8643
202208011320,122.20968
202208011330,122.55665
202208011340,122.9051
202208011350,123.25492
202208011400,123.606
202208011410,123.95823
202208011420,124.31148
202208011430,124.66563
202208011440,125.02054
202208011450,125.37608
202208011500,125.7321
202208011510,126.08847
202208011520,126.44503
202208011530,126.80163
202208011540,127.15812
202208011550,127.51433
202208011600,127.8701
202208011610,128.22527
202208011620,128.57967
202208011630,128.93314
202208011640,129.28549
202208011650,129.63656
202208011700,129.98618
202208011710,130.33417
202208011720,130.68036
202208011730,131.02457
202208011740,131.36664
202208011750,131.7064
202208011800,132.04366
202208011810,132.37827
202208011820,132.71005
202208011830,133.03885
202208011840,133.3645
202208011850,133.68684
202208011900,134.00571
202208011910,134.32097
202208011920,134.63247
202208011930,134.94005
202208011940,135.24359
202208011950,135.54294
202208012000,135.83798
202208012010,136.12857
202208012020,136.4146
202208012030,136.69594
202208012040,136.97249
202208012050,137.24414
202208012100,137.51079
202208012110,137.77233
202208012120,138.02869
202208012130,138.27977
202208012140,138.52549
202208012150,138.76579
202208012200,139.00058
202208012210,139.2298
202208012220,139.4534
202208012230,139.67131
202208012240,139.8835
202208012250,140.08992
202208012300,140.29052
202208012310,140.48527
202208012320,140.67415
202208012330,140.85712
202208012340,141.03418
202208012350,141.20529
202208020000,141.37046
202208020010,141.52967
202208020020,141.68813
202208020030,141.8462
202208020040,142.00391
202208020050,142.16122
202208020100,142.31816
202208020110,142.47488
202208020120,142.63162
202208020130,142.78859
202208020140,142.946
202208020150,143.10402
202208020200,143.26278
202208020210,143.42235
202208020220,143.58278
202208020230,143.74407
202208020240,143.90619
202208020250,144.06911
202208020300,144.23273
202208020310,144.39698
202208020320,144.56174
202208020330,144.72688
202208020340,144.89228
202208020350,145.0578
202208020400,145.22328
202208020410,145.38857
202208020420,145.55352
202208020430,145.71797
202208020440,145.88177
202208020450,146.04477
202208020500,146.20682
202208020510,146.36778
202208020520,146.52752
202208020530,146.6859
202208020540,146.84282
202208020550,146.99815
202208020600,147.15178
202208020610,147.30363
202208020620,147.45359
202208020630,147.60158
202208020640,147.74751
202208020650,147.8913
202208020700,148.03288
202208020710,148.17218
202208020720,148.30913
202208020730,148.44368
202208020740,148.57577
202208020750,148.70535
202208020800,148.83237
202208020810,148.9568
202208020820,149.07862
202208020830,149.1978
202208020840,149.31431
202208020850,149.42817
202208020900,149.53937
202208020910,149.64791
202208020920,149.75382
202208020930,149.85713
202208020940,149.95786
202208020950,150.05607
202208021000,150.15181
202208021010,150.24513
202208021020,150.3361
202208021030,150.42481
202208021040,150.51132
202208021050,150.59574
202208021100,150.67816
202208021110,150.75868
202208021120,150.83741
202208021130,150.91447
202208021140,150.98998
202208021150,151.06407
202208021200,151.13688
202208021210,151.20853
202208021220,151.27917
202208021230,151.34896
202208021240,151.41804
202208021250,151.48659
202208021300,151.55475
202208021310,151.6227
202208021320,151.69062
202208021330,151.75868
202208021340,151.82706
202208021350,151.89595
202208021400,151.96555
202208021410,152.03605
202208021420,152.10764
202208021430,152.18053
202208021440,152.25492
202208021450,152.33102
202208021500,152.40904
202208021510,152.48918
202208021520,152.57167
202208021530,152.65671
202208021540,152.74452
202208021550,152.83531
202208021600,152.9293
202208021610,153.02669
202208021620,153.12772
202208021630,153.23257
202208021640,153.34147
202208021650,153.45463
202208021700,153.57224
202208021710,153.69452
202208021720,153.82165
202208021730,153.95385
202208021740,154.0913
202208021750,154.23418
202208021800,154.38269
202208021810,154.537
202208021820,154.69728
202208021830,154.86371
202208021840,155.03643
202208021850,155.21562
202208021900,155.40141
202208021910,155.59395
202208021920,155.79336
202208021930,155.99978
202208021940,156.21333
202208021950,156.4341
202208022000,156.66221
202208022010,156.89775
202208022020,157.14079
202208022030,157.39141
202208022040,157.64967
202208022050,157.91564
202208022100,158.18934
202208022110,158.47083
202208022120,158.76012
202208022130,159.05722
202208022140,159.36214
202208022150,159.67488
202208022200,159.99541
202208022210,160.3237
202208022220,160.65973
202208022230,161.00343
202208022240,161.35474
202208022250,161.7136
202208022300,162.07993
202208022310,162.45362
202208022320,162.83457
202208022330,163.22268
202208022340,163.61781
202208022350,164.01984
202208030000,164.42861
202208030010,164.84399
202208030020,165.25795
202208030030,165.66995
202208030040,166.08001
202208030050,166.48831
202208030100,166.89493
202208030110,167.2999
202208030120,167.70322
202208030130,168.10491
202208030140,168.50504
202208030150,168.90371
202208030200,169.30106
202208030210,169.69727
202208030220,170.0925
202208030230,170.48693
202208030240,170.88071
202208030250,171.27397
202208030300,171.6668
202208030310,172.05925
202208030320,172.45134
202208030330,172.84304
202208030340,173.23429
202208030350,173.62499
202208030400,174.01502
202208030410,174.40423
202208030420,174.79246
202208030430,175.17953
202208030440,175.56526
202208030450,175.94945
202208030500,176.33192
202208030510,176.71248
202208030520,177.09095
202208030530,177.46714
202208030540,177.84087
202208030550,178.21199
202208030600,178.58033
202208030610,178.94575
202208030620,179.30808
202208030630,179.66721
202208030640,180.02298
202208030650,180.37529
202208030700,180.724
202208030710,181.06899
202208030720,181.41016
202208030730,181.74738
202208030740,182.08056
202208030750,182.40959
202208030800,182.73435
202208030810,183.05475
202208030820,183.37068
202208030830,183.68202
202208030840,183.98868
202208030850,184.29055
202208030900,184.58752
202208030910,184.87947
202208030920,185.1663
202208030930,185.4479
202208030940,185.72415
202208030950,185.99494
202208031000,186.26014
202208031010,186.51965
202208031020,186.77334
202208031030,187.02111
202208031040,187.26282
202208031050,187.49837
