Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202507130010,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417,177.34417
202507130020,177.46609,177.47973,177.47973,177.47969,177.4835,177.47973,177.47973,177.48331,177.47973,177.48641,177.48641,177.48381,177.48348,177.46077,177.48348,177.47889
202507130030,177.55359,177.59481,177.59481,177.59428,177.60626,177.59481,177.59481,177.60355,177.59481,177.61511,177.61511,177.6064,177.60599,177.53758,177.60621,177.59032
202507130040,177.60885,177.69058,177.69058,177.6884,177.71339,177.69057,177.69058,177.70135,177.69056,177.73106,177.73105,177.7126,177.71169,177.57723,177.71328,177.67871
202507130050,177.63483,177.76858,177.76858,177.76312,177.8061,177.76855,177.76858,177.77343,177.76845,177.83525,177.8352,177.8037,177.80008,177.58311,177.80594,177.74536
202507130100,177.63415,177.83008,177.83008,177.81955,177.88539,177.82996,177.83008,177.81752,177.82961,177.92846,177.92823,177.88081,177.87004,177.55811,177.88519,177.79154
202507130110,177.60887,177.87593,177.87593,177.85871,177.95187,177.87552,177.87593,177.83234,177.87466,178.01115,178.01034,177.94468,177.92011,177.5044,177.95161,177.81822
202507130120,177.5606,177.90665,177.90665,177.88145,178.00585,177.90556,177.90665,177.8174,177.90387,178.08348,178.08137,177.99568,177.94871,177.4236,178.00552,177.82613
202507130130,177.49066,177.92253,177.92253,177.88852,178.0475,177.92016,177.92254,177.77272,177.9173,178.14549,178.14087,178.03394,177.95432,177.3169,178.047,177.81586
202507130140,177.4002,177.92383,177.92383,177.88059,178.07692,177.9193,177.92383,177.69873,177.91493,178.19715,178.18833,178.05947,177.93566,177.18527,178.07606,177.78797
202507130150,177.29034,177.91077,177.91077,177.85829,178.09423,177.90295,177.91078,177.59618,177.8968,178.23847,178.22326,178.07231,177.89175,177.02963,178.09265,177.74308
202507130200,177.16225,177.8837,177.8837,177.82225,178.09964,177.87121,177.88371,177.46607,177.86305,178.26952,178.24528,178.07255,177.82202,176.85091,178.09677,177.68192
202507130210,177.01715,177.84301,177.84301,177.77312,178.09344,177.82429,177.84303,177.3096,177.81394,178.29043,178.2542,178.06041,177.72629,176.65008,178.08845,177.60532
202507130220,176.85632,177.78922,177.78922,177.71153,178.07603,177.76256,177.78925,177.12812,177.74987,178.3014,178.24999,178.03621,177.60478,176.42819,178.06777,177.51418
