Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208010000,0.37,0.114,0.051,0.159,0.154,0.181,0.16,0.156,0.057,0.146,0.029,0.088,0.026,0.15,0.01,0.157
202208010030,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010100,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010130,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010200,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010230,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010300,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010330,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010400,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010430,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010500,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010530,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010600,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010630,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010700,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010730,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010800,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010830,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010900,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208010930,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011000,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011030,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011100,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011130,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011200,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011230,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011300,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011330,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011400,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011430,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011500,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011530,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011600,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011630,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011700,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011730,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011800,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011830,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011900,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208011930,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012000,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012030,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012100,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012130,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012200,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012230,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012300,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208012330,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208020000,0.432,0.184,0.066,0.287,0.274,0.422,0.405,0.279,0.077,0.333,0.033,0.132,0.03,0.318,0.011,0.281
202208020030,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020100,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020130,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020200,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020230,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020300,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020330,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
202208020400,0.311,0.403,0.195,0.459,0.461,0.468,0.468,0.457,0.222,0.42,0.109,0.336,0.098,0.43,0.037,0.457
