Datetime,WtMean
202208310010,107.4628
202208310020,107.36936321854189
202208310030,107.27864544606052
202208310040,107.19088822731173
202208310050,107.10633086269505
202208310100,107.02511244685512
202208310110,106.94727771838141
202208310120,106.8728598587654
202208310130,106.8018094376263
202208310140,106.7341125229885
202208310150,106.66970138517313
202208310200,106.60852235093425
202208310210,106.55051430688164
202208310220,106.49560076203161
202208310230,106.44371693684305
202208310240,106.39477510053209
202208310250,106.34870425871232
202208310300,106.30541237285591
202208310310,106.26480973812957
202208310320,106.22680665017093
202208310330,106.19131500908364
202208310340,106.1582450822672
202208310350,106.1275086339457
202208310400,106.0990240059388
202208310410,106.07271146416639
202208310420,106.04850304576861
202208310430,106.02632890578795
202208310440,106.00612936751939
202208310450,105.98785597965146
202208310500,105.97145135638266
202208310510,105.9568796830793
202208310520,105.9440951333011
202208310530,105.93306633968648
202208310540,105.92375068123218
202208310550,105.91611363602763
202208310600,105.91010918645208
202208310610,105.90570041441772
202208310620,105.90283924424003
202208310630,105.90147423334393
202208310640,105.90154782795742
202208310650,105.90299660048669
202208310700,105.9057524892786
202208310710,105.90973989896719
202208310720,105.91487788772841
202208310730,105.92108504902575
202208310740,105.92827751397938
202208310750,105.93635791564105
202208310800,105.94523869696091
202208310810,105.95483339371151
202208310820,105.96504394068783
202208310830,105.9757926212724
202208310840,105.98699254166613
202208310850,105.99856065003522
202208310900,106.01042823204989
202208310910,106.02252700396538
202208310920,106.03479058817905
202208310930,106.04716869020295
202208310940,106.059604227559
202208310950,106.07206310018047
202208311000,106.08450350385075
202208311010,106.0968979586415
202208311020,106.10922264400367
202208311030,106.1214538121425
202208311040,106.13358482936253
202208311050,106.14560156137192
202208311100,106.15750318165584
202208311110,106.16928871619224
202208311120,106.18096249162457
202208311130,106.1925247767154
202208311140,106.2039954767064
202208311150,106.21537837751607
202208311200,106.2266875257397
202208311210,106.23794539770513
202208311220,106.24915988717898
202208311230,106.26035023356326
202208311240,106.27154353226338
202208311250,106.28275677090988
202208311300,106.29400708781981
202208311310,106.3053211386737
202208311320,106.31672202862951
202208311330,106.32823356153698
202208311340,106.33987648430924
202208311350,106.35168000450533
202208311400,106.36366792844663
202208311410,106.37586701151496
202208311420,106.38830234636245
202208311430,106.40100007693746
202208311440,106.41398734670271
202208311450,106.42728791049342
202208311500,106.44093489314777
202208311510,106.45494949805244
202208311520,106.46936444001662
202208311530,106.4842027139139
202208311540,106.49949111940093
202208311550,106.51525769287392
202208311600,106.53152770559316
202208311610,106.54832971308065
202208311620,106.56568713045385
202208311630,106.58362769905196
202208311640,106.60217354654
202208311650,106.62135530897679
202208311700,106.64118929840181
202208311710,106.66170201902425
202208311720,106.68291567679755
202208311730,106.70485230678653
202208311740,106.72753454886308
202208311750,106.75097994960358
202208311800,106.77520904798517
202208311810,106.80024361344994
202208311820,106.82609321272352
202208311830,106.85277926039257
202208311840,106.88031818935893
202208311850,106.90872233198701
202208311900,106.93800213862777
202208311910,106.96817666118893
202208311920,106.99925065321182
202208311930,107.03123938512961
202208311940,107.0641486656003
202208311950,107.09798410655318
202208312000,107.13275452290979
202208312010,107.16846634813906
202208312020,107.20512418447723
202208312030,107.2427280764951
202208312040,107.28128205980677
202208312050,107.32078427051255
202208312100,107.36124088544872
202208312110,107.40264727910129
202208312120,107.44500430538932
202208312130,107.48830871134133
202208312140,107.53255213655738
202208312150,107.57773769537593
202208312200,107.62385601881088
202208312210,107.67090459403192
202208312220,107.71888015747105
202208312230,107.76776906998212
202208312240,107.81756893539621
202208312250,107.86827356936125
202208312300,107.9198710308652
202208312310,107.97235866149279
202208312320,108.0257261038048
202208312330,108.07996053482997
202208312340,108.13505804948349
202208312350,108.19100917573638
202209010000,108.24780538812276
202209010010,108.30543670713946
202209010020,108.36410984563771
202209010030,108.42396918535829
202209010040,108.48511555720015
202209010050,108.54764260193704
202209010100,108.61161800904702
202209010110,108.67710856544596
202209010120,108.74416364497057
202209010130,108.81281984483326
202209010140,108.88309470513495
