Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202508190000,0.269,0.232,0.218,0.218,0.215,0.191,0.289,0.173,0.313,0.195,0.265,0.165,0.228,0.251,0.164,0.224
202508190030,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190100,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190130,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190200,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190230,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190300,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190330,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190400,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190430,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190500,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190530,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190600,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190630,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190700,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190730,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190800,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190830,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190900,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
202508190930,0.191,0.148,0.131,0.131,0.129,0.116,0.214,0.095,0.232,0.119,0.236,0.095,0.142,0.171,0.094,0.138
