Datetime,P00012
202207310010,61.6033
202207310020,61.67976
202207310030,61.76037
202207310040,61.84524
202207310050,61.9344
202207310100,62.02779
202207310110,62.12526
202207310120,62.22659
202207310130,62.33155
202207310140,62.43986
202207310150,62.55121
202207310200,62.6653
202207310210,62.78179
202207310220,62.90036
202207310230,63.02072
202207310240,63.14256
202207310250,63.26561
202207310300,63.38962
202207310310,63.51436
202207310320,63.63961
202207310330,63.7652
202207310340,63.89097
202207310350,64.01679
202207310400,64.14253
202207310410,64.26811
202207310420,64.39346
202207310430,64.51852
202207310440,64.64325
202207310450,64.76763
202207310500,64.89164
202207310510,65.01527
202207310520,65.13852
202207310530,65.26139
202207310540,65.38387
202207310550,65.50597
202207310600,65.62767
202207310610,65.74897
202207310620,65.86983
202207310630,65.99024
202207310640,66.11015
202207310650,66.22952
202207310700,66.34829
202207310710,66.46641
202207310720,66.58382
202207310730,66.70044
202207310740,66.81622
202207310750,66.93108
202207310800,67.04496
202207310810,67.15779
202207310820,67.26951
202207310830,67.38009
202207310840,67.48945
202207310850,67.59758
202207310900,67.70444
202207310910,67.81001
202207310920,67.91427
202207310930,68.01723
202207310940,68.11888
202207310950,68.21923
202207311000,68.31831
202207311010,68.41614
202207311020,68.51273
202207311030,68.60814
202207311040,68.70238
202207311050,68.79551
202207311100,68.88756
202207311110,68.97858
202207311120,69.0686
202207311130,69.15768
202207311140,69.24585
202207311150,69.33316
202207311200,69.41965
202207311210,69.50537
202207311220,69.59035
202207311230,69.67463
202207311240,69.75825
202207311250,69.84125
202207311300,69.92365
202207311310,70.0055
202207311320,70.08683
202207311330,70.16766
202207311340,70.24803
202207311350,70.32796
202207311400,70.40749
202207311410,70.48663
202207311420,70.56542
202207311430,70.64389
202207311440,70.72205
202207311450,70.79994
202207311500,70.87758
202207311510,70.95499
202207311520,71.03221
202207311530,71.10925
202207311540,71.18615
202207311550,71.26292
202207311600,71.3396
202207311610,71.4162
202207311620,71.49276
202207311630,71.56931
202207311640,71.64587
202207311650,71.72246
202207311700,71.79912
202207311710,71.87588
202207311720,71.95276
202207311730,72.0298
202207311740,72.10703
202207311750,72.18447
202207311800,72.26216
202207311810,72.34014
202207311820,72.41843
202207311830,72.49707
202207311840,72.5761
202207311850,72.65555
202207311900,72.73546
202207311910,72.81586
202207311920,72.89679
202207311930,72.9783
202207311940,73.06041
202207311950,73.14316
202207312000,73.2266
202207312010,73.31075
202207312020,73.39566
202207312030,73.48137
202207312040,73.56791
202207312050,73.65531
202207312100,73.74362
202207312110,73.83286
202207312120,73.92308
202207312130,74.0143
202207312140,74.10656
202207312150,74.19988
202207312200,74.29429
202207312210,74.38983
202207312220,74.48651
202207312230,74.58437
202207312240,74.68342
202207312250,74.78368
202207312300,74.88518
202207312310,74.98792
202207312320,75.09193
202207312330,75.19721
202207312340,75.30377
202207312350,75.41162
202208010000,75.52077
202208010010,75.63121
202208010020,75.74043
202208010030,75.84812
202208010040,75.95416
202208010050,76.05855
202208010100,76.16137
202208010110,76.26266
202208010120,76.36252
202208010130,76.46103
202208010140,76.55828
202208010150,76.6544
202208010200,76.74952
202208010210,76.84377
202208010220,76.93732
202208010230,77.03032
202208010240,77.12294
202208010250,77.21534
202208010300,77.30766
202208010310,77.40006
202208010320,77.49266
202208010330,77.58558
202208010340,77.67892
202208010350,77.77276
202208010400,77.86719
202208010410,77.96226
202208010420,78.05802
202208010430,78.15451
202208010440,78.25176
202208010450,78.3498
202208010500,78.44866
202208010510,78.54836
202208010520,78.64893
202208010530,78.75038
202208010540,78.85275
202208010550,78.95606
202208010600,79.06034
202208010610,79.16561
202208010620,79.27192
202208010630,79.3793
202208010640,79.48777
202208010650,79.59738
202208010700,79.70815
202208010710,79.82013
202208010720,79.93333
202208010730,80.0478
202208010740,80.16356
202208010750,80.28063
202208010800,80.39904
202208010810,80.5188
202208010820,80.63994
202208010830,80.76247
202208010840,80.8864
202208010850,81.01174
202208010900,81.13849
202208010910,81.26666
202208010920,81.39626
202208010930,81.52727
202208010940,81.65971
202208010950,81.79355
202208011000,81.92881
202208011010,82.06547
202208011020,82.20352
202208011030,82.34295
202208011040,82.48376
202208011050,82.62594
202208011100,82.76947
202208011110,82.91435
202208011120,83.06057
202208011130,83.20811
202208011140,83.35697
202208011150,83.50714
202208011200,83.65861
202208011210,83.81138
202208011220,83.96543
202208011230,84.12075
202208011240,84.27735
202208011250,84.43522
202208011300,84.59435
202208011310,84.75474
202208011320,84.91639
202208011330,85.07929
202208011340,85.24344
202208011350,85.40884
202208011400,85.57548
202208011410,85.74337
202208011420,85.9125
202208011430,86.08287
202208011440,86.25447
202208011450,86.42731
202208011500,86.60137
202208011510,86.77666
202208011520,86.95318
202208011530,87.1309
202208011540,87.30983
202208011550,87.48996
202208011600,87.67128
202208011610,87.85378
202208011620,88.03745
202208011630,88.22228
202208011640,88.40825
202208011650,88.59535
202208011700,88.78357
202208011710,88.97288
202208011720,89.16328
202208011730,89.35474
202208011740,89.54724
202208011750,89.74077
202208011800,89.9353
202208011810,90.13082
202208011820,90.3273
202208011830,90.52473
202208011840,90.72307
202208011850,90.92232
202208011900,91.12245
202208011910,91.32344
202208011920,91.52526
202208011930,91.72791
202208011940,91.93136
202208011950,92.13558
202208012000,92.34058
202208012010,92.54632
202208012020,92.75279
202208012030,92.95998
202208012040,93.16787
202208012050,93.37645
202208012100,93.58571
202208012110,93.79565
202208012120,94.00624
202208012130,94.21749
202208012140,94.42938
202208012150,94.64192
202208012200,94.8551
202208012210,95.06892
202208012220,95.28339
202208012230,95.49849
202208012240,95.71425
202208012250,95.93065
202208012300,96.14771
202208012310,96.36544
202208012320,96.58385
202208012330,96.80295
202208012340,97.02274
202208012350,97.24325
202208020000,97.4645
202208020010,97.68649
202208020020,97.9076
202208020030,98.12767
202208020040,98.34666
202208020050,98.56459
202208020100,98.78154
202208020110,98.99758
202208020120,99.21277
202208020130,99.42724
202208020140,99.64109
202208020150,99.85449
202208020200,100.06761
202208020210,100.28066
202208020220,100.49384
202208020230,100.70736
202208020240,100.92145
202208020250,101.13628
202208020300,101.35205
202208020310,101.56891
202208020320,101.78701
202208020330,102.00645
202208020340,102.22734
202208020350,102.44975
202208020400,102.67374
202208020410,102.89934
202208020420,103.12659
202208020430,103.35551
202208020440,103.58609
202208020450,103.81834
202208020500,104.05226
202208020510,104.28782
202208020520,104.52501
202208020530,104.76382
202208020540,105.00421
202208020550,105.24617
202208020600,105.48967
202208020610,105.73467
202208020620,105.98116
202208020630,106.2291
202208020640,106.47845
202208020650,106.7292
202208020700,106.98129
202208020710,107.2347
202208020720,107.48939
202208020730,107.74533
202208020740,108.00248
202208020750,108.26081
202208020800,108.52027
202208020810,108.78082
202208020820,109.04244
202208020830,109.30508
202208020840,109.5687
202208020850,109.83327
202208020900,110.09875
202208020910,110.3651
202208020920,110.63228
202208020930,110.90026
202208020940,111.16901
202208020950,111.43848
202208021000,111.70865
202208021010,111.97949
202208021020,112.25096
202208021030,112.52303
202208021040,112.79569
202208021050,113.06889
202208021100,113.34262
202208021110,113.61686
202208021120,113.89158
202208021130,114.16676
202208021140,114.4424
202208021150,114.71846
202208021200,114.99494
202208021210,115.27183
202208021220,115.5491
202208021230,115.82677
202208021240,116.1048
202208021250,116.38321
202208021300,116.66198
202208021310,116.94112
202208021320,117.22061
202208021330,117.50045
202208021340,117.78065
202208021350,118.0612
202208021400,118.3421
202208021410,118.62336
202208021420,118.90497
202208021430,119.18693
202208021440,119.46925
202208021450,119.75193
202208021500,120.03495
202208021510,120.31834
202208021520,120.60207
202208021530,120.88616
202208021540,121.1706
202208021550,121.45538
202208021600,121.7405
202208021610,122.02595
202208021620,122.31173
202208021630,122.59782
202208021640,122.88422
202208021650,123.17092
202208021700,123.45789
202208021710,123.74513
202208021720,124.03262
202208021730,124.32034
202208021740,124.60827
202208021750,124.89638
202208021800,125.18466
202208021810,125.47307
202208021820,125.76159
202208021830,126.0502
202208021840,126.33885
202208021850,126.62751
202208021900,126.91616
202208021910,127.20476
202208021920,127.49327
202208021930,127.78165
202208021940,128.06986
202208021950,128.35787
202208022000,128.64563
202208022010,128.93309
202208022020,129.22023
202208022030,129.50698
202208022040,129.79332
202208022050,130.07919
202208022100,130.36454
202208022110,130.64935
202208022120,130.93355
202208022130,131.2171
202208022140,131.49996
202208022150,131.78209
202208022200,132.06344
202208022210,132.34396
202208022220,132.62362
202208022230,132.90237
202208022240,133.18016
202208022250,133.45697
202208022300,133.73274
202208022310,134.00744
202208022320,134.28103
202208022330,134.55348
202208022340,134.82474
202208022350,135.09479
202208030000,135.36358
202208030010,135.6311
202208030020,135.89999
202208030030,136.17056
202208030040,136.44286
202208030050,136.71686
202208030100,136.99247
202208030110,137.26958
202208030120,137.54807
202208030130,137.82776
202208030140,138.10843
202208030150,138.3898
202208030200,138.67159
202208030210,138.95345
202208030220,139.23507
202208030230,139.51612
202208030240,139.79627
202208030250,140.07524
202208030300,140.35274
202208030310,140.62854
202208030320,140.9024
202208030330,141.17414
202208030340,141.44358
202208030350,141.71058
202208030400,141.97502
202208030410,142.23678
202208030420,142.49578
202208030430,142.75195
202208030440,143.00521
202208030450,143.25551
202208030500,143.50281
202208030510,143.74705
202208030520,143.9882
202208030530,144.22622
202208030540,144.46106
202208030550,144.6927
202208030600,144.92109
202208030610,145.14619
202208030620,145.36798
202208030630,145.58641
202208030640,145.80146
202208030650,146.0131
202208030700,146.22129
202208030710,146.42603
202208030720,146.62728
202208030730,146.82504
202208030740,147.0193
202208030750,147.21006
202208030800,147.39733
202208030810,147.58112
202208030820,147.76145
202208030830,147.93834
202208030840,148.11182
202208030850,148.28192
202208030900,148.44868
202208030910,148.61214
202208030920,148.77235
202208030930,148.92935
202208030940,149.08319
202208030950,149.23391
202208031000,149.38156
202208031010,149.5262
202208031020,149.66786
202208031030,149.80659
202208031040,149.94243
202208031050,150.07543
202208031100,150.20562
202208031110,150.33304
202208031120,150.45772
202208031130,150.5797
202208031140,150.699
202208031150,150.81566
202208031200,150.92968
202208031210,151.0411
202208031220,151.14994
202208031230,151.25622
202208031240,151.35994
202208031250,151.46114
202208031300,151.55982
202208031310,151.656
202208031320,151.74968
202208031330,151.84089
202208031340,151.92964
202208031350,152.01594
202208031400,152.0998
202208031410,152.18124
202208031420,152.26028
202208031430,152.33691
202208031440,152.41118
202208031450,152.48308
202208031500,152.55263
202208031510,152.61987
202208031520,152.6848
202208031530,152.74744
202208031540,152.80783
202208031550,152.86598
202208031600,152.92191
202208031610,152.97566
202208031620,153.02725
202208031630,153.07671
202208031640,153.12406
202208031650,153.16934
202208031700,153.21258
202208031710,153.2538
202208031720,153.29305
202208031730,153.33035
202208031740,153.36574
202208031750,153.39926
202208031800,153.43093
202208031810,153.46079
202208031820,153.48888
202208031830,153.51524
202208031840,153.53989
202208031850,153.56288
202208031900,153.58425
202208031910,153.60402
202208031920,153.62223
202208031930,153.63892
202208031940,153.65413
202208031950,153.66788
202208032000,153.68022
202208032010,153.69118
202208032020,153.70079
202208032030,153.70909
202208032040,153.7161
202208032050,153.72187
202208032100,153.72642
202208032110,153.72978
202208032120,153.73199
202208032130,153.73307
202208032140,153.73305
202208032150,153.73197
202208032200,153.72985
202208032210,153.72671
202208032220,153.72259
202208032230,153.71751
202208032240,153.71149
202208032250,153.70456
202208032300,153.69674
202208032310,153.68806
202208032320,153.67854
202208032330,153.6682
202208032340,153.65705
202208032350,153.64513
202208040000,153.63246
202208040010,153.61904
202208040020,153.60087
202208040030,153.57752
202208040040,153.54897
202208040050,153.51533
202208040100,153.47676
202208040110,153.43341
202208040120,153.38539
202208040130,153.33285
202208040140,153.27592
202208040150,153.21473
202208040200,153.14943
202208040210,153.08016
202208040220,153.00709
202208040230,152.93038
202208040240,152.85018
202208040250,152.76666
202208040300,152.67995
202208040310,152.59018
202208040320,152.49749
202208040330,152.40196
202208040340,152.3037
202208040350,152.20277
202208040400,152.09924
202208040410,151.99316
202208040420,151.88459
202208040430,151.77357
202208040440,151.66015
202208040450,151.54436
202208040500,151.42626
202208040510,151.30591
202208040520,151.18335
202208040530,151.05865
202208040540,150.93189
202208040550,150.80312
202208040600,150.67244
202208040610,150.53991
202208040620,150.40562
202208040630,150.26967
202208040640,150.13213
202208040650,149.99308
202208040700,149.85262
202208040710,149.71083
202208040720,149.56779
202208040730,149.42356
202208040740,149.27824
202208040750,149.13188
202208040800,148.98456
202208040810,148.83632
202208040820,148.68724
202208040830,148.53735
202208040840,148.38671
202208040850,148.23534
202208040900,148.0833
202208040910,147.93061
202208040920,147.77729
202208040930,147.62336
202208040940,147.46885
202208040950,147.31376
202208041000,147.15811
202208041010,147.00189
202208041020,146.84511
202208041030,146.68776
202208041040,146.52983
202208041050,146.37133
202208041100,146.21222
202208041110,146.05251
202208041120,145.89216
202208041130,145.73116
202208041140,145.56949
202208041150,145.40712
202208041200,145.24403
202208041210,145.08019
202208041220,144.91557
202208041230,144.75015
202208041240,144.58389
202208041250,144.41676
202208041300,144.24874
202208041310,144.07979
202208041320,143.90988
202208041330,143.73899
202208041340,143.56708
202208041350,143.39413
202208041400,143.2201
202208041410,143.04498
202208041420,142.86874
202208041430,142.69135
202208041440,142.51278
202208041450,142.33303
202208041500,142.15207
202208041510,141.96988
202208041520,141.78645
202208041530,141.60176
202208041540,141.4158
202208041550,141.22857
202208041600,141.04004
202208041610,140.85022
202208041620,140.6591
202208041630,140.46669
202208041640,140.27297
202208041650,140.07795
202208041700,139.88163
202208041710,139.68403
202208041720,139.48514
202208041730,139.28497
202208041740,139.08354
202208041750,138.88086
202208041800,138.67694
202208041810,138.47179
202208041820,138.26544
202208041830,138.0579
202208041840,137.84918
202208041850,137.63931
202208041900,137.42831
202208041910,137.21621
202208041920,137.00302
202208041930,136.78877
202208041940,136.57348
202208041950,136.35719
202208042000,136.1399
202208042010,135.92167
202208042020,135.7025
202208042030,135.48243
202208042040,135.26148
202208042050,135.03969
202208042100,134.81708
202208042110,134.59368
202208042120,134.36952
202208042130,134.14464
202208042140,133.91905
202208042150,133.69279
202208042200,133.46589
202208042210,133.23837
202208042220,133.01027
202208042230,132.78162
202208042240,132.55243
