Datetime,WtMean
202207310010,61.60329999999999
202207310020,61.67937122413773
202207310030,61.759138296786055
202207310040,61.84267041067826
202207310050,61.92998136498821
202207310100,62.02099231935352
202207310110,62.11554666794718
202207310120,62.21343626770085
202207310130,62.31442013531433
202207310140,62.41821965165253
202207310150,62.52453986703862
202207310200,62.63308217339862
202207310210,62.743534175153
202207310220,62.855606470868686
202207310230,62.969017427904845
202207310240,63.08350746855641
202207310250,63.19883604220194
202207310300,63.314791663427144
202207310310,63.431177736723825
202207310320,63.54782581704793
202207310330,63.66459237166065
202207310340,63.78135466839876
202207310350,63.898007651108344
202207310400,64.01446338456724
202207310410,64.13066115462132
202207310420,64.24654506596785
202207310430,64.36208142217188
202207310440,64.47724761480606
202207310450,64.59202181057661
202207310500,64.70640458351156
202207310510,64.8203875695279
202207310520,64.93397415653516
202207310530,65.04716618562918
202207310540,65.15995865468484
202207310550,65.27235690909505
202207310600,65.38434236430257
202207310610,65.49590777492607
202207310620,65.60703052748211
202207310630,65.71767983334075
202207310640,65.82782374816745
202207310650,65.9374145930366
202207310700,66.04640782841854
202207310710,66.15474630272028
202207310720,66.26236981516985
202207310730,66.36922058438846
202207310740,66.47523351515754
202207310750,66.58034460624806
202207310800,66.68449242071046
202207310810,66.78762467988096
202207310820,66.88967954879867
202207310830,66.9906137439711
202207310840,67.09038096664096
202207310850,67.18895273089507
202207310900,67.28629554265655
202207310910,67.38239256925388
202207310920,67.47723072143006
202207310930,67.57080232935783
202207310940,67.66311670117662
202207310950,67.7541784861591
202207311000,67.84400613845798
202207311010,67.93262005511117
202207311020,68.02004412000147
202207311030,68.10631097596459
202207311040,68.19145444004836
202207311050,68.27550889502916
202207311100,68.3585150432045
202207311110,68.44051310873279
202207311120,68.52154322069372
202207311130,68.6016497327628
202207311140,68.68087143124103
202207311150,68.75924859055326
202207311200,68.83682654128344
202207311210,68.91364219569309
202207311220,68.98973547080506
202207311230,69.06514308982582
202207311240,69.13990406503422
202207311250,69.21405023799295
202207311300,69.2876161053104
202207311310,69.36063461622406
202207311320,69.43313997758304
202207311330,69.5051577985196
202207311340,69.57671765193408
202207311350,69.64785065657075
202207311400,69.71857914018629
202207311410,69.78893230670852
202207311420,69.85893493728233
202207311430,69.928611754991
202207311440,69.99798974581527
202207311450,70.06708905357024
202207311500,70.13593642480552
202207311510,70.20455460372771
202207311520,70.27296642970325
202207311530,70.34119490548309
202207311540,70.40926455515127
202207311550,70.47719902977892
202207311600,70.54502252964863
202207311610,70.61275714161339
202207311620,70.68042660245641
202207311630,70.74805949941556
202207311640,70.81567587231967
202207311650,70.88330380953666
202207311700,70.9509706410477
202207311710,71.01869733543197
202207311720,71.08651680969385
202207311730,71.15445297905654
202207311740,71.22253583575721
202207311750,71.29079463383258
202207311800,71.35925577056463
202207311810,71.42795643934842
202207311820,71.49691564053443
202207311830,71.56617565619564
202207311840,71.6357656088284
202207311850,71.70571561394016
202207311900,71.77606165845924
202207311910,71.84683705174628
202207311920,71.91807672241112
202207311930,71.9898146473073
202207311940,72.06208423280191
202207311950,72.13492183758808
202207312000,72.20836580644131
202207312010,72.28244792409225
202207312020,72.35720574263469
202207312030,72.43267597039616
202207312040,72.50889040183164
202207312050,72.58588707590249
202207312100,72.66370215249479
202207312110,72.74236507883161
202207312120,72.82191692894422
202207312130,72.90238708595587
202207312140,72.98380733904087
202207312150,73.06621494261339
202207312200,73.14963454898705
202207312210,73.23410144320322
202207312220,73.31964170331942
202207312230,73.40628904932493
202207312240,73.49405916262675
202207312250,73.58298773453593
202207312300,73.67309418800745
202207312310,73.76439955185951
202207312320,73.85692625253614
202207312330,73.95069068854089
202207312340,74.04571416143112
202207312350,74.14200567446893
202208010000,74.23958458106945
202208010010,74.33845819626518
202208010020,74.43898896745847
202208010030,74.54125875157088
202208010040,74.64531901173372
202208010050,74.7512097848684
202208010100,74.85897084454987
202208010110,74.9686290404998
202208010120,75.08022675379672
202208010130,75.19379188627153
202208010140,75.30934882192211
202208010150,75.42690675302264
202208010200,75.54646409269314
202208010210,75.66800091697732
202208010220,75.79148569634688
202208010230,75.91688553611723
202208010240,76.04415352202747
202208010250,76.17324021841293
202208010300,76.30409790292819
202208010310,76.43667633336511
202208010320,76.57092267257852
202208010330,76.70679074821052
202208010340,76.84423544152752
202208010350,76.98321155120816
202208010400,77.12368464606546
202208010410,77.2656122026687
202208010420,77.40896102294734
202208010430,77.55370103889248
202208010440,77.6998027807314
202208010450,77.84724115727666
202208010500,77.99599575727862
202208010510,78.14605224976086
202208010520,78.29739417477583
202208010530,78.45000968154226
202208010540,78.6038941684635
202208010550,78.75904490718432
202208010600,78.91546500168612
202208010610,79.07315432375734
202208010620,79.2321244025106
202208010630,79.39238777216647
202208010640,79.55394834253298
202208010650,79.71682765561309
202208010700,79.88103986070497
202208010710,80.04660486496984
202208010720,80.2135372041936
202208010730,80.38185965096707
202208010740,80.55158441171596
202208010750,80.72273594795132
202208010800,80.89532155048357
202208010810,81.06936104555422
202208010820,81.24486726263515
202208010830,81.42185089737679
202208010840,81.60032341528625
202208010850,81.78028923664334
202208010900,81.96175646363702
202208010910,82.14472540043408
202208010920,82.32919956231142
202208010930,82.51518092580075
202208010940,82.702663904846
202208010950,82.89164409911731
202208011000,83.08211986804872
202208011010,83.27408597301988
202208011020,83.4675304448626
202208011030,83.66244999433621
202208011040,83.858838233303
202208011050,84.05668558072416
202208011100,84.25597960913841
202208011110,84.45672044625357
202208011120,84.65889827881726
202208011130,84.86250305795053
202208011140,85.06753695135956
202208011150,85.2739885877661
202208011200,85.48185835293039
202208011210,85.6911457228461
202208011220,85.90184400897051
202208011230,86.11395694629782
202208011240,86.3274856803649
202208011250,86.54243060878125
202208011300,86.75879952102356
202208011310,86.9765940806994
202208011320,87.19582233570922
202208011330,87.41648553982935
202208011340,87.63859463641342
202208011350,87.86216058134279
202208011400,88.08718235021666
202208011410,88.31367341701696
202208011420,88.54164331327904
202208011430,88.77109734413051
202208011440,89.00204150054529
202208011450,89.23448496553796
202208011500,89.46843368138478
202208011510,89.70389323092627
202208011520,89.94086665587723
202208011530,90.17935667424915
202208011540,90.41936676102426
202208011550,90.66089842227152
202208011600,90.903947799401
202208011610,91.14851588702828
202208011620,91.39459981258149
202208011630,91.64219257249877
202208011640,91.89128832059954
202208011650,92.1418806894313
202208011700,92.39396115481517
202208011710,92.64751831385067
202208011720,92.90254153329536
202208011730,93.15902099450332
202208011740,93.41694064302328
202208011750,93.67629087152872
202208011800,93.93705400472999
202208011810,94.19922147345885
202208011820,94.46277260741202
202208011830,94.72769874832298
202208011840,94.99398075166678
202208011850,95.26160927032802
202208011900,95.53056566494615
202208011910,95.80084355823647
202208011920,96.07242415315386
202208011930,96.3453021182168
202208011940,96.61946309393394
202208011950,96.89489671811391
202208012000,97.17159957592426
202208012010,97.44956141829137
202208012020,97.72877768722199
202208012030,98.00924452518412
202208012040,98.29095585712702
202208012050,98.57391423808
202208012100,98.85811822982281
202208012110,99.14356947493789
202208012120,99.43027209738543
202208012130,99.71823071994349
202208012140,100.00744889524242
202208012150,100.29793681392623
202208012200,100.58970252272387
202208012210,100.88275362620752
202208012220,101.17711013704044
202208012230,101.47277718611498
202208012240,101.76977469636395
202208012250,102.06811708773816
202208012300,102.36781753650615
202208012310,102.66889571710925
202208012320,102.97137435307368
202208012330,103.27526746619267
202208012340,103.58059655470726
202208012350,103.8873828441129
202208020000,104.19565166427306
202208020010,104.50542068106972
202208020020,104.81297108399048
202208020030,105.11788835926853
202208020040,105.4200970590404
202208020050,105.7196886081042
202208020100,106.01679276592594
202208020110,106.31155554818156
202208020120,106.60414154745374
202208020130,106.89475006294786
202208020140,107.18361721433835
202208020150,107.47100350042034
202208020200,107.75719509311709
202208020210,108.04248096038614
202208020220,108.3271557002657
202208020230,108.61149609312119
202208020240,108.89577213397112
202208020250,109.18021350680168
202208020300,109.46503473254114
202208020310,109.75041262347395
202208020320,110.03649190577988
202208020330,110.32338997558901
202208020340,110.61119318376491
202208020350,110.8999668161246
202208020400,111.1897557785878
202208020410,111.48058432384968
202208020420,111.77246841623216
202208020430,112.0654130075739
202208020440,112.35941353869724
202208020450,112.65446076365185
202208020500,112.9505487130209
202208020510,113.24766054831548
202208020520,113.54578755122333
202208020530,113.84491951510637
202208020540,114.14503535710034
202208020550,114.44612593611602
202208020600,114.74818073443609
202208020610,115.05118665558656
202208020620,115.35512387637581
202208020630,115.65998342313348
202208020640,115.96573888103062
202208020650,116.27237670853647
202208020700,116.5798697929611
202208020710,116.8881990729052
202208020720,117.19733050479526
202208020730,117.50723782538388
202208020740,117.81787960504954
202208020750,118.12922792857825
202208020800,118.44123077097098
202208020810,118.75384891899161
202208020820,119.06703237358322
202208020830,119.3807279229905
202208020840,119.69488004234525
202208020850,120.00943414553142
202208020900,120.32432106376888
202208020910,120.63948103495318
202208020920,120.95484861682074
202208020930,121.2703479033054
202208020940,121.585913924728
202208020950,121.90146550182286
202208021000,122.21693206231555
202208021010,122.53223795035296
202208021020,122.84730275406326
202208021030,123.16204594535414
202208021040,123.47639958741513
202208021050,123.79027339687556
202208021100,124.10359905315582
202208021110,124.41629572982043
202208021120,124.7282902317342
202208021130,125.03950568991378
202208021140,125.34987250265077
202208021150,125.65932092120015
202208021200,125.96778176578265
202208021210,126.27519646039674
202208021220,126.58149138846507
202208021230,126.88662190873472
202208021240,127.1905205117415
202208021250,127.4931430001513
202208021300,127.79443933078637
202208021310,128.09436516944402
202208021320,128.39287564548286
202208021330,128.68993771598568
202208021340,128.98551611491447
202208021350,129.2795770749686
202208021400,129.5720968809351
202208021410,129.86305752896462
202208021420,130.15243024885265
202208021430,130.44020407513818
202208021440,130.7263625553791
202208021450,131.01090193322636
202208021500,131.2938079179611
202208021510,131.57507911904284
202208021520,131.85471358206345
202208021530,132.13270940803866
202208021540,132.40907187416812
202208021550,132.6838054745078
202208021600,132.95691325884366
202208021610,133.22840940663585
202208021620,133.49829930706377
202208021630,133.7665948297985
202208021640,134.0333098247936
202208021650,134.2984546434243
202208021700,134.562045376027
202208021710,134.82409918019738
202208021720,135.08462617094526
202208021730,135.34364839250037
202208021740,135.60117791600587
202208021750,135.85723246903348
202208021800,136.11183179619002
202208021810,136.36498586275312
202208021820,136.61671934687845
202208021830,136.8670470347622
202208021840,137.11598129167686
202208021850,137.3635429457267
202208021900,137.60974848678717
202208021910,137.85461076798228
202208021920,138.0981458238561
202208021930,138.3403725461469
202208021940,138.58130455378713
202208021950,138.8209544424203
202208022000,139.0593377813816
202208022010,139.29646852557678
202208022020,139.5323617145574
202208022030,139.76702633830402
202208022040,140.00048120409053
202208022050,140.23273400089047
202208022100,140.4638004680671
202208022110,140.69368877069545
202208022120,140.92241497547496
202208022130,141.14998523068442
202208022140,141.37641634873899
202208022150,141.60171408619578
202208022200,141.82589568546922
202208022210,142.04896833496673
202208022220,142.2709407496946
202208022230,142.49182771512196
202208022240,142.71163366118518
202208022250,142.93037948017923
202208022300,143.14806568660225
202208022310,143.3647050285261
202208022320,143.58030862660664
202208022330,143.79488992493657
202208022340,144.0084528774602
202208022350,144.22101541225572
202208030000,144.4325812319317
202208030010,144.6431681393601
202208030020,144.85514262949118
202208030030,145.06879414689368
202208030040,145.2841810030709
