Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202507280000,2.823,2.207,2.937,1.868,2.81,2.084,2.876,2.353,2.226,2.766,2.632,1.997,2.233,1.873,2.14,1.214
202507280030,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280100,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280130,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280200,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280230,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280300,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280330,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280400,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280430,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280500,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280530,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280600,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280630,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280700,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280730,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280800,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280830,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280900,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
202507280930,1.723,1.127,1.781,0.712,1.763,0.937,1.789,1.374,1.168,1.743,1.67,0.837,1.17,0.699,1.011,0.307
