Datetime,P00001
202207290010,0.8200456876456877
202207290020,0.8196003496503497
202207290030,0.819099766899767
202207290040,0.8185419580419582
202207290050,0.8179255244755246
202207290100,0.8172494172494174
202207290110,0.8165130536130537
202207290120,0.8157159673659673
202207290130,0.8148583916083917
202207290140,0.8139405594405595
202207290150,0.8129631701631702
202207290200,0.8119271561771562
202207290210,0.8108335664335664
202207290220,0.8096837995337997
202207290230,0.8084797202797204
202207290240,0.8072228438228439
202207290250,0.8059153846153846
202207290300,0.8045593240093241
202207290310,0.8031568764568765
202207290320,0.8017106060606062
202207290330,0.8002226107226108
202207290340,0.7986956876456878
202207290350,0.7971318181818183
202207290400,0.7955332167832169
202207290410,0.7939012820512822
202207290420,0.7922376456876458
202207290430,0.7905434731934734
202207290440,0.7888198135198137
202207290450,0.7870678321678322
202207290500,0.7852884615384618
202207290510,0.7834825174825175
202207290520,0.7816505827505829
202207290530,0.7797893111638956
202207290540,0.7778711401425179
202207290550,0.7759281472684086
202207290600,0.7739610451306415
202207290610,0.7719704275534444
202207290620,0.7699571258907364
202207290630,0.7679222090261284
202207290640,0.7658662707838482
202207290650,0.763789786223278
202207290700,0.7616933491686462
202207290710,0.7595777909738718
202207290720,0.7574440617577197
202207290730,0.7552929928741093
202207290740,0.7531252969121139
202207290750,0.75094216152019
202207290800,0.7487441805225654
202207290810,0.7465325415676959
202207290820,0.74430783847981
202207290830,0.7420711401425178
202207290840,0.7398232779097387
202207290850,0.7375649643705464
202207290900,0.7352971496437055
202207290910,0.7330206650831353
202207290920,0.7307362232779097
202207290930,0.7284108009708739
202207290940,0.7260627427184467
202207290950,0.7237089805825243
202207291000,0.7213501213592233
202207291010,0.7189868932038836
202207291020,0.7166199029126215
202207291030,0.7142498786407767
202207291040,0.7118773058252428
202207291050,0.7095029126213593
202207291100,0.7071270631067961
202207291110,0.70475036407767
202207291120,0.7023734223300971
202207291130,0.6999964805825243
202207291140,0.6976201456310681
202207291150,0.6952449029126214
202207291200,0.6928709951456311
202207291210,0.6904989077669903
202207291220,0.6881287621359223
202207291230,0.6857611650485438
202207291240,0.6833961165048545
202207291250,0.6810341019417476
202207291300,0.6786523456790126
202207291310,0.6762562962962966
202207291320,0.6738640740740743
202207291330,0.671475925925926
202207291340,0.669091851851852
202207291350,0.6667123456790126
202207291400,0.6643374074074074
202207291410,0.6619672839506173
202207291420,0.6596020987654323
202207291430,0.6572419753086421
202207291440,0.6548870370370371
202207291450,0.6525374074074075
202207291500,0.6501932098765433
202207291510,0.6478545679012346
202207291520,0.6455214814814815
202207291530,0.6431941975308643
202207291540,0.6408725925925927
202207291550,0.6385567901234569
202207291600,0.636246913580247
202207291610,0.6339430864197532
202207291620,0.6316450617283952
202207291630,0.6293368354430381
202207291640,0.6269931645569621
202207291650,0.6246558227848101
202207291700,0.6223248101265824
202207291710,0.620000253164557
202207291720,0.6176820253164558
202207291730,0.615370253164557
202207291740,0.6130648101265823
202207291750,0.6107655696202532
202207291800,0.6084725316455697
202207291810,0.6061856962025316
202207291820,0.6039050632911392
202207291830,0.6016306329113924
202207291840,0.5993622784810126
202207291850,0.5971001265822785
202207291900,0.5948440506329113
202207291910,0.5925941772151899
202207291920,0.5903505063291139
202207291930,0.5881129113924051
202207291940,0.5858816455696202
202207291950,0.5836565822784809
202207292000,0.5814377215189873
202207292010,0.5792090439276485
202207292020,0.5769571059431524
202207292030,0.574711757105943
202207292040,0.5724727390180878
202207292050,0.5702401808785529
202207292100,0.5680142118863049
202207292110,0.5657948320413436
202207292120,0.5635820413436692
202207292130,0.561375968992248
202207292140,0.5591764857881136
202207292150,0.5569838501291989
202207292200,0.554797803617571
202207292210,0.5526186046511627
202207292220,0.5504463824289406
202207292230,0.5482808785529716
202207292240,0.546122480620155
202207292250,0.543970930232558
202207292300,0.5418264857881137
202207292310,0.5396890180878553
202207292320,0.5375587855297158
202207292330,0.5354356589147287
202207292340,0.5333197674418605
202207292350,0.5312111111111112
202207300000,0.5290886243386245
202207300010,0.5269447089947091
202207300020,0.5248107142857145
202207300030,0.5226883597883598
202207300040,0.5205794973544974
202207300050,0.5184859788359789
202207300100,0.5164101851851852
202207300110,0.5143541005291006
202207300120,0.5123203703703705
202207300130,0.5103111111111112
202207300140,0.5083287037037038
202207300150,0.5063747354497355
202207300200,0.5044511904761906
202207300210,0.5025589947089947
202207300220,0.5006994708994709
202207300230,0.4988731481481482
202207300240,0.49708042328042323
202207300250,0.49532169312169316
202207300300,0.4935966931216932
202207300310,0.4919054232804232
202207300320,0.49024761904761904
202207300330,0.48862275132275135
202207300340,0.4870305555555555
202207300350,0.48547023809523804
202207300400,0.48394140211640213
202207300410,0.48244325396825394
