Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208200010,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517,159.15517
202208200020,158.92075,158.92012,158.92012,158.92012,158.92071,158.92075,158.92012,158.92147,158.92153,158.92045,158.92045,158.92075,158.92045,158.92079,158.92045,158.92212
202208200030,158.68919,158.68657,158.68657,158.68657,158.68874,158.68918,158.68653,158.69201,158.69225,158.68794,158.68794,158.68918,158.68794,158.68899,158.68794,158.69456
202208200040,158.46079,158.45435,158.45435,158.45435,158.45914,158.46077,158.45427,158.46752,158.46809,158.45776,158.45777,158.46077,158.45777,158.4598,158.45779,158.47354
202208200050,158.23592,158.22343,158.22343,158.22343,158.23182,158.23589,158.22332,158.24873,158.24979,158.23012,158.23012,158.23589,158.23012,158.23338,158.23025,158.2601
202208200100,158.01497,157.9939,157.9939,157.9939,158.00686,158.01498,157.99375,158.03645,158.03814,158.00529,158.0053,158.01498,158.0053,158.01001,158.00571,158.05522
202208200110,157.79826,157.76586,157.76586,157.76586,157.78435,157.79845,157.76568,157.83138,157.8338,157.78357,157.78358,157.79845,157.78358,157.78999,157.7846,157.85974
202208200120,157.58598,157.5394,157.5394,157.5394,157.56439,157.58667,157.53919,157.63412,157.63729,157.56522,157.56523,157.58666,157.56523,157.57358,157.56729,157.67426
202208200130,157.3782,157.31459,157.31459,157.31459,157.34708,157.37986,157.31436,157.44513,157.44896,157.35041,157.35042,157.37986,157.35042,157.36096,157.35413,157.49919
202208200140,157.1749,157.09149,157.09149,157.09149,157.13247,157.17823,157.09123,157.26474,157.26904,157.13929,157.1393,157.17823,157.1393,157.15228,157.14537,157.33476
202208200150,156.97599,156.87013,156.87013,156.87013,156.9206,156.98187,156.86986,157.09317,157.09764,156.93196,156.93197,156.98187,156.93197,156.94763,156.94124,157.18106
202208200200,156.78137,156.65056,156.65056,156.65056,156.7115,156.79086,156.65028,156.93055,156.93478,156.72847,156.72849,156.79085,156.72849,156.74708,156.74193,157.03809
202208200210,156.5909,156.4328,156.4328,156.4328,156.50519,156.60522,156.43251,156.77696,156.78043,156.52887,156.52889,156.6052,156.52889,156.55063,156.54759,156.9061
202208200220,156.40446,156.21688,156.21688,156.21688,156.30169,156.42493,156.21658,156.6324,156.63451,156.33318,156.33319,156.42489,156.33319,156.3583,156.35835,156.78523
202208200230,156.22191,156.00281,156.00281,156.00281,156.10101,156.24998,156.00251,156.49684,156.49689,156.14137,156.14139,156.2499,156.14139,156.17003,156.1743,156.67537
202208200240,156.04315,155.79061,155.79061,155.79061,155.90315,156.0803,155.79032,156.37043,156.36766,155.95344,155.95346,156.08018,155.95346,155.9858,155.99554,156.57629
202208200250,155.86806,155.58029,155.58029,155.58029,155.70811,155.91583,155.58003,156.25325,156.24685,155.76936,155.76939,155.91565,155.76939,155.80552,155.82213,156.48768
202208200300,155.69655,155.37186,155.37185,155.37186,155.51591,155.75651,155.37163,156.14522,156.13433,155.58909,155.58913,155.75623,155.58913,155.62913,155.65414,156.40921
202208200310,155.52853,155.16533,155.16531,155.16533,155.32654,155.60225,155.16516,156.04616,156.02987,155.41258,155.41265,155.60184,155.41265,155.45653,155.49163,156.34054
202208200320,155.36391,154.96069,154.96066,154.96069,155.14002,155.45296,154.96062,155.95587,155.93321,155.23979,155.2399,155.45239,155.2399,155.28762,155.33462,156.28131
202208200330,155.20263,154.75795,154.7579,154.75795,154.95633,155.30855,154.75803,155.87411,155.84409,155.07066,155.07083,155.30778,155.07083,155.12231,155.18317,156.23117
202208200340,155.04463,154.55711,154.55704,154.55712,154.77551,155.16893,154.5574,155.80063,155.76223,154.90513,154.90541,155.16791,154.90541,154.9606,155.0373,156.18978
202208200350,154.88982,154.35817,154.35808,154.35819,154.59753,155.03401,154.35874,155.73518,155.68733,154.74315,154.74358,155.03269,154.74358,154.8025,154.89703,156.15683
202208200400,154.73817,154.16114,154.161,154.16116,154.42243,154.90371,154.16208,155.6775,155.61914,154.58466,154.58531,154.90202,154.58531,154.64793,154.7624,156.132
202208200410,154.5897,153.96599,153.96581,153.96602,154.25028,154.77804,153.96742,155.62737,155.55738,154.42962,154.43056,154.77592,154.43056,154.49678,154.63344,156.11501
202208200420,154.44443,153.77274,153.7725,153.77278,154.08118,154.65699,153.77478,155.58455,155.5018,154.27796,154.2793,154.65437,154.2793,154.34894,154.51015,156.1056
202208200430,154.30235,153.58138,153.58107,153.58144,153.91515,154.5405,153.58419,155.54884,155.45218,154.12964,154.13149,154.53732,154.13149,154.20428,154.39258,156.10354
202208200440,154.16339,153.3919,153.3915,153.39198,153.75219,154.4285,153.39565,155.52005,155.4083,153.9846,153.98713,154.42467,153.98713,154.0627,154.28074,156.10862
202208200450,154.02748,153.20429,153.2038,153.20439,153.59228,154.32091,153.20919,155.498,155.36996,153.8428,153.84617,154.31636,153.84617,153.92409,154.17467,156.12066
202208200500,153.89456,153.01856,153.01794,153.01869,153.4354,154.21765,153.02483,155.48255,155.33699,153.7042,153.70862,154.21228,153.70862,153.78835,154.07439,156.13951
202208200510,153.76456,152.83468,152.83393,152.83485,153.28152,154.11862,152.84258,155.47357,155.30923,153.56875,153.57446,154.11236,153.57446,153.6554,153.97992,156.16503
202208200520,153.63741,152.65265,152.65176,152.65287,153.13062,154.02375,152.66245,155.47095,155.28655,153.43642,153.44368,154.01651,153.44368,153.52514,153.89131,156.19711
202208200530,153.51304,152.47246,152.4714,152.47274,152.98268,153.93297,152.48447,155.47461,155.26881,153.30715,153.31627,153.92466,153.31627,153.39751,153.80856,156.23567
202208200540,153.39139,152.2941,152.29286,152.29445,152.83765,153.84621,152.30865,155.48445,155.2559,153.18091,153.19223,153.83674,153.19223,153.27244,153.73171,156.28062
202208200550,153.27239,152.11756,152.11611,152.11799,152.69551,153.7634,152.13501,155.50041,155.24773,153.05767,153.07155,153.75268,153.07155,153.14987,153.66076,156.33189
202208200600,153.156,151.94282,151.94115,151.94335,152.55624,153.68447,151.96355,155.52242,155.2442,152.93737,152.95423,153.67241,152.95423,153.02974,153.59573,156.3894
202208200610,153.04214,151.76987,151.76795,151.77051,152.4198,153.60936,151.79429,155.55042,155.2452,152.81998,152.84027,153.59588,152.84027,152.912,153.53661,156.45307
202208200620,152.93077,151.59868,151.59651,151.59946,152.28615,153.53801,151.62723,155.58435,155.25064,152.70545,152.72964,153.523,152.72964,152.79661,153.48337,156.52281
202208200630,152.82184,151.42925,151.42681,151.43018,152.15528,153.47033,151.46237,155.62411,155.26043,152.59375,152.62234,153.45373,152.62234,152.68353,153.43598,156.5985
202208200640,152.71527,151.26155,151.25882,151.26266,152.02713,153.40626,151.29973,155.66962,155.27444,152.48481,152.51834,153.38799,152.51834,152.57269,153.39438,156.67999
202208200650,152.61104,151.09557,151.09253,151.09688,151.90168,153.34571,151.13929,155.72077,155.29255,152.37863,152.41767,153.3257,152.41767,152.46407,153.35853,156.76713
202208200700,152.50907,150.93128,150.92792,150.93282,151.77887,153.28861,150.98106,155.77742,155.31462,152.2752,152.32034,153.26678,152.32034,152.35762,153.32837,156.8597
202208200710,152.40932,150.76865,150.76496,150.77045,151.65867,153.23486,150.82503,155.83941,155.34049,152.17445,152.22631,153.21116,152.22631,152.25328,153.30376,156.95747
202208200720,152.31172,150.60767,150.60364,150.60976,151.54103,153.18435,150.67119,155.90657,155.37,152.07633,152.13554,153.15874,152.13554,152.15102,153.28455,157.06017
202208200730,152.21622,150.44831,150.44392,150.45073,151.4259,153.13699,150.51951,155.97869,155.40294,151.98076,152.04798,153.10943,152.04798,152.05078,153.27054,157.16749
202208200740,152.12277,150.29055,150.28579,150.29333,151.31323,153.09265,150.37,156.05553,155.43912,151.88767,151.96357,153.06313,151.96357,151.95252,153.26153,157.27911
202208200750,152.0313,150.13435,150.12922,150.13753,151.20295,153.0512,150.22261,156.13685,155.47831,151.79697,151.88222,153.01972,151.88222,151.85617,153.25726,157.39467
202208200800,151.94175,149.97969,149.97418,149.98332,151.09501,153.01253,150.07734,156.22237,155.52028,151.70858,151.80388,152.97909,151.80388,151.76168,153.25748,157.51378
202208200810,151.85405,149.82655,149.82065,149.83066,150.98935,152.97648,149.93415,156.3118,155.56479,151.62241,151.72845,152.94113,151.72845,151.66899,153.2619,157.63608
202208200820,151.76814,149.67489,149.6686,149.67952,150.88589,152.94292,149.79301,156.40484,155.61159,151.53838,151.65585,152.90571,151.65585,151.57804,153.27024,157.76116
202208200830,151.68397,149.52468,149.51801,149.52989,150.78458,152.91169,149.6539,156.50118,155.66044,151.45639,151.586,152.87272,151.586,151.48878,153.28221,157.88865
202208200840,151.60145,149.3759,149.36884,149.38173,150.68533,152.88266,149.51677,156.60053,155.7111,151.37636,151.51879,152.84203,151.51879,151.40113,153.29752,158.01816
202208200850,151.52052,149.22853,149.22109,149.23502,150.58809,152.85566,149.38159,156.70256,155.76332,151.2982,151.45415,152.81352,151.45415,151.31505,153.31587,158.14934
202208200900,151.44112,149.08252,149.07471,149.08972,150.49278,152.83056,149.24832,156.80698,155.81688,151.22184,151.39199,152.78708,151.39199,151.23045,153.33698,158.28184
