Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202209050010,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269,1.5924091743119269
202209050020,1.596478990825688,1.5963463302752294,1.596576146788991,1.596576146788991,1.596577889908257,1.596307981651376,1.596307981651376,1.596307981651376,1.596576146788991,1.596307981651376,1.5965901834862386,1.596270642201835,1.596478990825688,1.596307981651376,1.596576146788991,1.596579357798165
202209050030,1.6009291743119267,1.6005937614678898,1.6012459633027523,1.6012461467889907,1.6012516513761468,1.60037623853211,1.60037623853211,1.60037623853211,1.6012459633027523,1.60037623853211,1.601304770642202,1.600256513761468,1.6009291743119267,1.60037623853211,1.6012459633027523,1.6012566972477063
202209050040,1.6057557798165139,1.6052,1.6064254128440365,1.6064270642201834,1.6064357798165139,1.6045946788990826,1.604594770642202,1.6045946788990826,1.6064254128440365,1.604594770642202,1.606552385321101,1.6043449541284405,1.6057557798165139,1.6045946788990826,1.6064254128440365,1.6064480733944955
202209050050,1.6109464220183487,1.610189724770642,1.6121036697247706,1.6121129357798165,1.6121184403669724,1.6089499999999999,1.6089509174311927,1.6089499999999999,1.6121036697247706,1.6089509174311927,1.6123140366972477,1.6085240366972477,1.6109464220183487,1.6089499082568806,1.6121036697247706,1.612142752293578
202209050100,1.6164878899082566,1.6155760550458713,1.6182651376146788,1.6182973394495412,1.6182837614678898,1.6134335779816513,1.6134386238532108,1.6134335779816513,1.6182652293577982,1.6134386238532108,1.6185712844036697,1.61278871559633,1.6164878899082566,1.6134333944954127,1.6182652293577982,1.6183253211009172
202209050110,1.6223667889908255,1.6213650458715594,1.6248923853211006,1.6249749541284402,1.6249139449541283,1.6180394495412842,1.618057614678899,1.6180394495412842,1.6248927522935779,1.618057614678899,1.6253077981651376,1.6171385321100915,1.6223667889908255,1.6180392660550458,1.6248927522935779,1.6249779816513759
202209050120,1.6285688990825686,1.6275561467889907,1.6319408514492753,1.6321128623188403,1.6319642210144925,1.622762752293578,1.6228122018348623,1.622762752293578,1.6319423913043476,1.6228122018348623,1.6324752717391302,1.6215751376146788,1.6285688990825686,1.6227625688073393,1.6319423913043476,1.6320546195652172
202209050130,1.6350148550724637,1.6340916666666665,1.639344384057971,1.6396610507246374,1.6393690217391301,1.6275986238532107,1.6277106422018348,1.6275986238532107,1.6393490036231881,1.6277106422018348,1.640023188405797,1.6261006422018345,1.6350148550724637,1.627598348623853,1.6393490036231881,1.6394913043478256
202209050140,1.6417317028985505,1.6409790760869563,1.6471461956521736,1.647673913043478,1.6471712862318837,1.6325102355072463,1.632728260869565,1.6325102355072463,1.647157699275362,1.6327283514492752,1.647993297101449,1.6307084239130432,1.6417317934782607,1.6325099637681157,1.647157699275362,1.6473299818840579
202209050150,1.6487222826086954,1.6482374999999998,1.6553246376811592,1.656140126811594,1.655349547101449,1.637493297101449,1.637880706521739,1.637493297101449,1.6553497282608693,1.637880797101449,1.6563673913043477,1.6353592391304346,1.6487223731884055,1.6374929347826084,1.6553497282608693,1.6555486413043479
202209050200,1.655971286231884,1.6558534420289854,1.6638585144927536,1.6650467391304347,1.6638826992753621,1.6425735507246375,1.6432083333333332,1.6425735507246375,1.6639078804347824,1.6432084239130431,1.6651271739130433,1.6401040760869563,1.6559714673913042,1.6425730978260868,1.6639078804347824,1.664125815217391
202209050210,1.6634640398550722,1.6638114130434782,1.6727277173913044,1.6743793478260869,1.6727505434782608,1.647746467391304,1.6487214673913042,1.647746467391304,1.6728165760869564,1.6487216485507246,1.6742541666666666,1.644944565217391,1.663464492753623,1.6477459239130432,1.6728166666666666,1.6730410326086955
202209050220,1.6711865036231883,1.6720955615942028,1.6818966786355476,1.6840852782764812,1.6819168761220826,1.6530074275362319,1.654428894927536,1.6530074275362319,1.6820442549371633,1.6544291666666666,1.6836968581687612,1.6498817028985506,1.6711877717391304,1.6530068840579708,1.68204434470377,1.6822546678635546
202209050230,1.6791259057971013,1.6806831238779174,1.6912982046678635,1.6941315080789945,1.6913143626570915,1.6583523550724637,1.6603377717391303,1.6583523550724637,1.6915309694793537,1.6603380434782609,1.6934169658886893,1.6549163043478259,1.6791286231884057,1.6583518115942026,1.691531238779174,1.691704578096948
202209050240,1.687205026929982,1.689490843806104,1.7009840215439855,1.704552423698384,1.700993447037702,1.6637772644927535,1.6664532608695652,1.6637771739130434,1.7013329443447038,1.6664534420289856,1.7034500897666067,1.6600490036231883,1.687210592459605,1.663776902173913,1.7013334829443445,1.70143842010772
202209050250,1.6954694793536804,1.6985750448833032,1.7109437163375223,1.71533276481149,1.7109421903052064,1.6692787137681158,1.6727790760869563,1.6692786231884056,1.7114443447037702,1.6727787137681158,1.7137823159784558,1.6652804347826087,1.695479802513465,1.6692786231884056,1.711445511669659,1.7114437163375225
202209050300,1.7039184919210053,1.7079228007181326,1.7211702872531418,1.726458617594255,1.7211515260323158,1.6748537137681156,1.6793177536231885,1.674853623188406,1.7218621184919207,1.679316394927536,1.7244023339317773,1.6706110507246374,1.7039366247755832,1.6748542572463767,1.721864542190305,1.7217110412926389
202209050310,1.712544973070018,1.7175235188509874,1.7316367256637166,1.7378058407079646,1.731592389380531,1.680495511669659,1.686016157989228,1.6804952423698383,1.7325492035398231,1.686013105924596,1.7352266371681415,1.6760414855072463,1.71257513464991,1.6804967684021543,1.7325535398230087,1.7322023008849556
202209050320,1.7213436265709154,1.7273689407540394,1.7422377876106194,1.7494218584070798,1.742155221238938,1.6861597845601437,1.6929219030520646,1.6861594254937162,1.7434240707964603,1.692916068222621,1.7462414159292035,1.6815582585278277,1.7213912926391381,1.6861621184919209,1.7434317699115045,1.7428241592920355
202209050330,1.7303055752212388,1.7373478761061947,1.7531009734513276,1.7613490265486726,1.752963982300885,1.6918915619389587,1.7000415619389586,1.691890843806104,1.7546051327433627,1.7000315080789945,1.7575230973451328,1.6871395870736086,1.7303770796460176,1.6918953321364452,1.754618318584071,1.753692389380531
202209050340,1.7393070796460177,1.7475216814159293,1.7642310619469028,1.7735816814159293,1.7640190265486726,1.6976899461400359,1.7073754937163375,1.6976886894075405,1.766096460176991,1.7073596947935368,1.7690709734513277,1.6928215439856373,1.7394117699115044,1.6976955116696588,1.7661178761061946,1.764806814159292
202209050350,1.7484676106194692,1.7579253982300884,1.7756336283185843,1.7860615789473686,1.7753209734513276,1.7035545780969479,1.7149240574506284,1.703552513464991,1.7779020353982302,1.7149005385996408,1.7808778070175442,1.698604488330341,1.7486161946902654,1.7035622980251346,1.7779354867256638,1.776167522123894
202209050400,1.7577843362831858,1.7685578761061949,1.7872500000000002,1.7987798245614037,1.7868099122807017,1.7094853680430877,1.7226872531418311,1.7094821364452422,1.7899369298245615,1.7226539497307,1.792853947368421,1.7044887791741472,1.7579890265486726,1.709495421903052,1.7899868421052634,1.787706315789474
202209050410,1.7672533628318583,1.779417876106195,1.799108157894737,1.8117891228070178,1.7985018421052634,1.7154824955116694,1.730655663716814,1.715477289048474,1.8022692105263158,1.730610796460177,1.8050955263157895,1.7104743267504487,1.7675283185840711,1.7154948833034112,1.8023418421052633,1.7994539473684212
202209050420,1.7768701769911506,1.7904113157894739,1.8112485964912282,1.825085614035088,1.8104347368421052,1.7215461400359064,1.7387317699115044,1.721538330341113,1.8149159649122808,1.7386725663716813,1.8176010526315791,1.716560592459605,1.777231061946903,1.721560592459605,1.8150182456140351,1.8114402631578947
202209050430,1.7865706140350879,1.8016201754385968,1.8236712280701755,1.8385592720970538,1.8226028070175442,1.7276767504488328,1.7470184070796462,1.7276652603231595,1.8278730701754387,1.7469424778761062,1.830362911611785,1.722746768402154,1.7870304385964915,1.7276926391382403,1.8280129824561406,1.8236586842105265
202209050440,1.796376754385965,1.8130446491228072,1.836295493934142,1.852246273830156,1.8349369150779895,1.73382,1.755514690265487,1.7338037168141591,1.8409980935875219,1.755419646017699,1.8432259098786827,1.7290315080789946,1.7969569298245616,1.7338357522123893,1.8411822357019063,1.836025649913345
202209050450,1.8063070175438598,1.8246780701754386,1.8491123050259965,1.866199220103986,1.84739410745234,1.7399974336283186,1.7642188495575222,1.739974424778761,1.8543866551126518,1.7641025663716816,1.8563321490467937,1.7353363716814159,1.807026754385965,1.740011150442478,1.8546259965337955,1.848523396880416
202209050500,1.8163512280701757,1.836433102253033,1.8621899480069324,1.8804056603773585,1.8600506065857885,1.7462425663716814,1.7731289380530977,1.7462105309734512,1.8680523396880415,1.7729895575221242,1.869671143847487,1.7417207079646018,1.8172305263157895,1.7462511504424778,1.868356239168111,1.8612142114384749
202209050510,1.8264980701754385,1.8483120450606587,1.8755175909878683,1.8947162092624357,1.8728916811091856,1.7525561061946902,1.7822228070175439,1.752512389380531,1.8819608919382504,1.7820600000000002,1.8831973413379073,1.7481956637168141,1.8275573684210529,1.7525553097345132,1.8823347341337906,1.8740819757365685
202209050520,1.8366539861351818,1.8603688041594455,1.8889901372212694,1.9092634648370497,1.8858409090909092,1.7589388495575222,1.7914551754385966,1.7588801769911504,1.8959923670668952,1.7912664035087722,1.8968222126929675,1.7547581415929203,1.8378985268630847,1.7589230088495575,1.8964481989708406,1.8870365351629503
202209050530,1.8468451473136915,1.8725924610051992,1.9026405660377357,1.9240380789022298,1.8988690394511147,1.765391946902655,1.8008828947368423,1.7653140707964603,1.910255574614065,1.8006672807017545,1.9106387650085763,1.7614049557522125,1.848307972270364,1.7653537168141595,1.9108014579759862,1.9000716123499142
202209050540,1.857102253032929,1.8849211835334476,1.9165034305317323,1.9389389643463495,1.9120352487135506,1.7719164601769914,1.8105025438596491,1.7718146902654868,1.924736963979417,1.8102593859649125,1.924633962264151,1.7681325663716816,1.8588032928942808,1.771846725663717,1.9253801029159519,1.9132325042881646
202209050550,1.8674142980935875,1.8973185248713549,1.930562818336163,1.9539869269949064,1.9253271869639794,1.77851389380531,1.8203101754385964,1.7783825663716817,1.9393286078098468,1.8200393859649124,1.93870662139219,1.7749374336283186,1.8693729636048526,1.7784015929203543,1.9400674872665533,1.9265050600343052
202209050600,1.8777712305025998,1.9098523156089193,1.9446764855687606,1.9692353140916805,1.9386459252971138,1.7851405263157898,1.8302984402079723,1.7849744736842106,1.9540609507640068,1.830003726169844,1.9528799660441423,1.7818002631578949,1.880006089193825,1.7849739473684212,1.954907215619694,1.9397768251273344
202209050610,1.8880804459691252,1.9225156946826758,1.9589756366723259,1.9846306722689073,1.9520244482173172,1.7918300877192985,1.8403474003466205,1.7916207017543861,1.9689800509337858,1.8400258232235702,1.967200594227504,1.7886883333333334,1.8905831903945112,1.7915930701754388,1.9699374363327673,1.9531022920203733
202209050620,1.8983955403087478,1.9352497453310695,1.9734560271646857,2.000104621848739,1.9655057724957554,1.7985979824561404,1.8505707972270362,1.798336666666667,1.9840394957983192,1.8502232235701905,1.981645714285714,1.7956428947368424,1.9012054030874785,1.7982730701754388,1.9850999159663865,1.9665103565365023
202209050630,1.908733704974271,1.9480277589134125,1.9880335294117646,2.0157615966386553,1.9790877758913412,1.8054464912280703,1.8609652512998267,1.8051237719298248,1.9991642016806719,1.860592720970537,1.9960978991596638,1.8026608771929826,1.9118658662092625,1.805014210526316,2.0003391596638656,1.9799966044142612
