Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202508050010,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041,282.56041
202508050020,281.95642,281.95632,281.95636,281.95632,281.95524,281.9564,281.95632,281.95636,281.9564,281.95632,281.9564,281.95632,281.95632,281.95639,281.97019,281.95632
202508050030,281.36048,281.36011,281.36023,281.36011,281.35608,281.36181,281.36011,281.36023,281.36179,281.36011,281.36179,281.36011,281.36011,281.36037,281.41236,281.36011
202508050040,280.77375,280.77296,280.77317,280.77296,280.76321,280.78207,280.77297,280.77317,280.78197,280.77298,280.78197,280.77296,280.77296,280.77358,280.89502,280.77304
202508050050,280.19754,280.19613,280.19642,280.19613,280.1769,280.22457,280.19626,280.19642,280.22418,280.19635,280.22418,280.19614,280.19613,280.19732,280.4246,280.19672
202508050100,279.633,279.63076,279.63111,279.63076,279.59745,279.69653,279.63148,279.6311,279.69549,279.63183,279.69549,279.63081,279.63076,279.63276,280.00533,279.63323
202508050110,279.08101,279.07771,279.0781,279.07771,279.02506,279.20382,279.08025,279.07809,279.20155,279.08128,279.20155,279.07797,279.07771,279.08078,279.63948,279.085
202508050120,278.54218,278.53757,278.53799,278.53757,278.45987,278.75074,278.54445,278.53798,278.74648,278.5468,278.74648,278.53846,278.53757,278.54198,279.32798,278.55479
202508050130,278.01691,278.01074,278.01116,278.01074,277.90199,278.34033,278.02619,278.01115,278.33313,278.03075,278.33313,278.0132,278.01074,278.01677,279.07093,278.04553
202508050140,277.50544,277.49748,277.49788,277.49745,277.35148,277.97472,277.52783,277.49786,277.96347,277.53565,277.96347,277.50321,277.49745,277.50538,278.86804,277.5602
202508050150,277.00793,276.99796,276.99828,276.99787,276.80843,277.65546,277.05183,276.99825,277.63891,277.06412,277.63891,277.00975,276.99787,277.00796,278.7189,277.10174
202508050200,276.52448,276.5123,276.51244,276.51205,276.27293,277.38375,276.60069,276.51242,277.36056,276.61868,277.36056,276.5343,276.51205,276.52456,278.62311,276.67292
202508050210,276.05511,276.04063,276.04039,276.04003,275.74507,277.16058,276.17678,276.04037,277.12934,276.20175,277.12934,276.07849,276.04004,276.05521,278.58034,276.27625
202508050220,275.59983,275.5831,275.58211,275.58181,275.22499,276.98679,275.78232,275.58211,276.94602,275.81551,276.94602,275.64411,275.58182,275.59984,278.59022,275.91394
202508050230,275.15863,275.13988,275.13756,275.13735,274.71281,276.86302,275.41922,275.1376,276.81128,275.46185,276.81128,275.23295,275.13735,275.15838,278.65237,275.58782
202508050240,274.73145,274.71119,274.70665,274.7066,274.20869,276.78974,275.08908,274.70677,276.72561,275.14233,276.72561,274.84676,274.70661,274.73068,278.76619,275.29928
202508050250,274.31824,274.29733,274.28931,274.28951,273.71276,276.76714,274.79311,274.28954,276.68927,274.85814,276.68927,274.48712,274.28952,274.31659,278.93382,275.04927
202508050300,273.91892,273.89862,273.88542,273.88602,273.22518,276.79509,274.53217,273.88583,276.70229,274.6101,276.70229,274.15544,273.88603,273.91588,279.15609,274.83831
202508050310,273.53338,273.51544,273.49486,273.49605,272.74606,276.87313,274.30669,273.49552,276.76435,274.39866,276.76435,273.85284,273.49606,273.52833,279.43157,274.66647
202508050320,273.1615,273.14822,273.11752,273.11955,272.27551,277.00041,274.1168,273.11849,276.87487,274.22394,276.87487,273.58019,273.11956,273.15364,279.75773,274.53346
202508050330,272.80313,272.7974,272.75324,272.75644,271.81361,277.17577,273.96231,272.75464,277.03294,274.08579,277.03294,273.33808,272.75644,272.79149,280.13146,274.43868
202508050340,272.45811,272.46345,272.40191,272.40666,271.36042,277.39775,273.84279,272.40383,277.23741,273.98379,277.23741,273.12683,272.40666,272.44155,280.54943,274.38125
202508050350,272.12626,272.14685,272.06339,272.07017,270.91595,277.66471,273.75762,272.06595,277.48694,273.91735,277.48694,272.94656,272.07016,272.10344,281.00832,274.36017
202508050400,271.80738,271.8481,271.73757,271.74693,270.4802,277.97487,273.70605,271.74088,277.78007,273.88576,277.78007,272.7972,271.74691,271.77678,281.50513,274.37431
202508050410,271.50128,271.56769,271.42434,271.43692,270.05313,278.32643,273.68729,271.42853,278.11529,273.8882,278.11529,272.67854,271.43688,271.46116,282.03729,274.42251
