Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208020000,0.405,0.539,0.086,0.341,0.202,0.382,0.409,0.443,0.382,0.349,0.317,0.356,0.095,0.22,0.412,0.379
202208020030,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020100,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020130,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020200,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020230,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020300,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020330,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020400,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020430,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020500,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020530,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020600,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020630,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020700,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020730,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020800,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020830,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020900,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208020930,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208021000,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208021030,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208021100,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208021130,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
202208021200,0.182,0.175,0.153,0.247,0.254,0.284,0.291,0.277,0.256,0.231,0.269,0.225,0.163,0.265,0.29,0.299
