Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202507300000,0.864,0.849,0.763,0.34,0.841,0.812,0.856,0.823,0.855,0.868,0.843,0.745,0.607,0.82,0.868,0.874
202507300030,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300100,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300130,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300200,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300230,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300300,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300330,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300400,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300430,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300500,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300530,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300600,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300630,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300700,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300730,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300800,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300830,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300900,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507300930,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301000,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301030,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301100,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301130,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301200,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301230,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301300,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301330,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301400,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301430,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301500,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301530,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301600,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301630,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301700,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301730,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301800,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301830,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301900,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507301930,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302000,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302030,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302100,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302130,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302200,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302230,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
202507302300,0.545,0.604,0.388,0.137,0.505,0.609,0.592,0.605,0.533,0.548,0.515,0.554,0.429,0.608,0.548,0.562
