Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208160010,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675,243.38675
202208160020,243.16589,243.17043,243.1671,243.17043,243.16589,243.16503,243.16739,243.17043,243.16589,243.1671,243.17043,243.16499,243.1671,243.1671,243.1671,243.16603
202208160030,242.94652,242.96055,242.95024,242.96044,242.94652,242.94421,242.94903,242.96055,242.94652,242.95035,242.96055,242.94375,242.95024,242.95035,242.95035,242.94676
202208160040,242.72793,242.75643,242.73545,242.75579,242.72793,242.72413,242.73064,242.75643,242.72793,242.7361,242.75643,242.72232,242.73547,242.7361,242.7361,242.72819
202208160050,242.50989,242.55776,242.5225,242.55566,242.50988,242.50491,242.51201,242.55774,242.50989,242.52456,242.55776,242.50051,242.52262,242.52456,242.52456,242.51011
202208160100,242.29239,242.36444,242.31133,242.35935,242.29234,242.28665,242.29317,242.36434,242.29239,242.3162,242.36444,242.27831,242.3117,242.3162,242.3162,242.29251
202208160110,242.07545,242.17643,242.10195,242.1662,242.07528,242.06931,242.07421,242.17613,242.07545,242.11154,242.17643,242.05578,242.10286,242.11154,242.11154,242.07541
202208160120,241.8591,241.99372,241.89437,241.97559,241.85866,241.85279,241.85528,241.99299,241.8591,241.91103,241.99372,241.83295,241.89621,241.91103,241.91103,241.85887
202208160130,241.64338,241.81625,241.68862,241.78697,241.64238,241.637,241.63648,241.81478,241.64337,241.71503,241.81625,241.60989,241.69189,241.71503,241.71503,241.64293
202208160140,241.42832,241.64396,241.48469,241.59991,241.42639,241.42189,241.41792,241.64132,241.42828,241.52381,241.64396,241.38664,241.49,241.52381,241.52381,241.42763
202208160150,241.21397,241.47678,241.28259,241.41405,241.21057,241.20743,241.19972,241.47243,241.21386,241.33752,241.47678,241.1633,241.29063,241.33752,241.33752,241.21303
202208160200,241.00036,241.3146,241.08235,241.22917,240.99488,240.99368,240.98197,241.30791,241.00013,241.15625,241.3146,240.93996,241.09388,241.15625,241.15625,240.99917
202208160210,240.78756,241.15731,240.88396,241.0451,240.77925,240.7807,240.7648,241.14757,240.7871,240.98002,241.15731,240.71675,240.89983,240.98002,240.98002,240.78611
