20.74,4799.775897
20.76,4806.483869
20.78,4813.194917
20.8,4819.909038
20.82,4826.626231
20.84,4833.346494
20.86,4840.069826
20.88,4846.796226
20.9,4853.525691
20.92,4860.258222
20.94,4866.993815
20.96,4873.73247
20.98,4880.474185
21.0,4887.21896
21.02,4893.966791
21.04,4900.717678
21.06,4907.47162
21.08,4914.228615
21.1,4920.988661
21.12,4927.751757
21.14,4934.517902
21.16,4941.287094
21.18,4948.059332
21.2,4954.834614
21.22,4961.612939
21.24,4968.394306
21.26,4975.178713
21.28,4981.966158
21.3,4988.756641
21.32,4995.550159
21.34,5002.346712
21.36,5009.146298
21.38,5015.948915
21.4,5022.754563
21.42,5029.563239
21.44,5036.374942
21.46,5043.189672
21.48,5050.007426
21.5,5056.828203
21.52,5063.652002
21.54,5070.478821
21.56,5077.308658
21.58,5084.141514
21.6,5090.977386
21.62,5097.816272
21.64,5104.658171
21.66,5111.503083
21.68,5118.351005
21.7,5125.201937
21.72,5132.055876
21.74,5138.912821
21.76,5145.772772
21.78,5152.635726
21.8,5159.501683
21.82,5166.37064
21.84,5173.242597
21.86,5180.117552
21.88,5186.995504
21.9,5193.876452
21.92,5200.760393
21.94,5207.647328
21.96,5214.537253
21.98,5221.430169
22.0,5228.326073
22.02,5235.224965
22.04,5242.126842
22.06,5249.031704
22.08,5255.93955
22.1,5262.850377
22.12,5269.764185
22.14,5276.680972
22.16,5283.600737
22.18,5290.523478
22.2,5297.449194
22.22,5304.377885
22.24,5311.309548
22.26,5318.244182
22.28,5325.181786
22.3,5332.122358
22.32,5339.065898
22.34,5346.012404
22.36,5352.961874
22.38,5359.914307
22.4,5366.869702
22.42,5373.828058
22.44,5380.789373
22.46,5387.753646
22.48,5394.720876
22.5,5401.691061
22.52,5408.6642
22.54,5415.640292
22.56,5422.619335
22.58,5429.601328
22.6,5436.58627
22.62,5443.574159
22.64,5450.564995
22.66,5457.558776
22.68,5464.5555
22.7,5471.555166
22.72,5478.557774
22.74,5485.563321
22.76,5492.571807
22.78,5499.58323
22.8,5506.597588
22.82,5513.614881
22.84,5520.635108
22.86,5527.658266
22.88,5534.684356
22.9,5541.713374
22.92,5548.745321
22.94,5555.780195
22.96,5562.817994
22.98,5569.858718
23.0,5576.902365
23.02,5583.948933
23.04,5590.998422
23.06,5598.050831
23.08,5605.106157
23.1,5612.1644
23.12,5619.225559
23.14,5626.289632
23.16,5633.356618
23.18,5640.426515
23.2,5647.499324
23.22,5654.575041
23.24,5661.653666
23.26,5668.735198
23.28,5675.819636
23.3,5682.906977
23.32,5689.997222
23.34,5697.090368
23.36,5704.186415
23.38,5711.285361
