Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202508220010,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724,188.1724
202508220020,188.4594,188.4594,188.45915,188.45887,188.45902,188.4613,188.45903,188.45847,188.4593,188.4594,188.45903,188.45719,188.45903,188.45938,188.45903,188.4594
202508220030,188.75209,188.75209,188.75184,188.74957,188.75083,188.75883,188.75089,188.7491,188.75124,188.75209,188.75089,188.74497,188.75089,188.75203,188.75089,188.75208
202508220040,189.0517,189.0517,189.0519,189.04486,189.04872,189.06607,189.04916,189.04534,189.04878,189.05167,189.04916,189.03667,189.04916,189.05158,189.04916,189.05162
202508220050,189.3587,189.3587,189.35993,189.34479,189.35268,189.38321,189.35424,189.34749,189.35186,189.3585,189.35427,189.33261,189.35427,189.3585,189.35427,189.35832
202508220100,189.67317,189.67317,189.67607,189.64951,189.66236,189.71004,189.66618,189.65547,189.66021,189.67255,189.66632,189.63281,189.66632,189.67292,189.66632,189.67204
202508220110,189.99506,189.99506,190.00021,189.9593,189.97733,190.04618,189.98476,189.969,189.97352,189.99355,189.98522,189.93722,189.98522,189.99477,189.98522,189.99244
202508220120,190.32421,190.32421,190.33214,190.27447,190.29728,190.39116,190.30967,190.28775,190.29148,190.32115,190.31084,190.24572,190.31085,190.32388,190.31085,190.31907
202508220130,190.6604,190.66042,190.67157,190.59536,190.62202,190.74447,190.64047,190.61136,190.61376,190.65497,190.64296,190.55817,190.64299,190.66007,190.64299,190.65147
202508220140,191.00341,191.00346,191.0182,190.92224,190.95146,191.10561,190.9767,190.9395,190.9401,190.9946,190.98136,190.87442,190.98146,191.0031,190.98146,190.98918
202508220150,191.35298,191.3531,191.3717,191.25533,191.28557,191.47408,191.31787,191.27183,191.2702,191.33966,191.32579,191.19433,191.32603,191.35276,191.32603,191.33178
202508220200,191.70884,191.70909,191.73177,191.59475,191.62438,191.8494,191.66351,191.60809,191.60384,191.68979,191.67596,191.51776,191.67648,191.7088,191.67649,191.67884
202508220210,192.07072,192.0712,192.0981,191.94053,191.96794,192.2311,192.01314,191.94802,191.94076,192.04461,192.03159,191.84455,192.0326,192.07101,192.03263,192.02998
202508220220,192.43832,192.43915,192.47042,192.29263,192.3163,192.61872,192.36635,192.29138,192.28076,192.40377,192.39236,192.17455,192.39415,192.43915,192.39424,192.38482
202508220230,192.81134,192.81268,192.84843,192.6509,192.66948,193.01182,192.72272,192.638,192.6236,192.76693,192.7579,192.50762,192.7609,192.81299,192.76109,192.74302
202508220240,193.18944,193.1915,193.23185,193.01513,193.02747,193.40996,193.08187,192.98768,192.9691,193.13372,193.12787,192.84361,193.13261,193.19229,193.13296,193.10424
202508220250,193.57229,193.57531,193.62041,193.38507,193.39025,193.81271,193.44346,193.3403,193.31706,193.50382,193.50187,193.18236,193.50899,193.5768,193.50961,193.46815
202508220300,193.95955,193.96378,194.01381,193.76039,193.75775,194.21968,193.80717,193.69572,193.66728,193.87688,193.8795,193.5237,193.88977,193.96629,193.89082,193.83445
202508220310,194.35086,194.35658,194.41177,194.14075,194.12988,194.63044,194.1727,194.05384,194.01959,194.25257,194.26037,193.86747,194.27465,194.36049,194.27632,194.20286
202508220320,194.74586,194.75338,194.81399,194.52577,194.50649,195.04464,194.53982,194.41459,194.37379,194.63057,194.64406,194.21352,194.66332,194.75914,194.66588,194.57308
202508220330,195.14422,195.15384,195.22018,194.9151,194.88746,195.4619,194.90831,194.77792,194.72973,195.01055,195.03018,194.56168,195.05546,195.16198,195.05924,194.94486
202508220340,195.5456,195.55761,195.63003,195.30836,195.27261,195.88191,195.27797,195.14379,195.08724,195.39223,195.41835,194.91178,195.45073,195.56875,195.45614,195.31796
202508220350,195.94966,195.96438,196.04324,195.70521,195.66177,196.30436,195.64866,195.5122,195.44615,195.77531,195.8082,195.26366,195.84881,195.9792,195.85631,195.69215
202508220400,196.3561,196.37381,196.45953,196.10533,196.05476,196.729,196.02027,195.88315,195.80632,196.15953,196.19937,195.61716,196.24936,196.39306,196.25951,196.06721
202508220410,196.76464,196.7856,196.8786,196.50842,196.45143,197.15559,196.39273,196.25669,196.16761,196.54463,196.59155,195.97213,196.65205,196.81009,196.66549,196.44297
202508220420,197.175,197.19948,197.30017,196.91424,196.85161,197.58394,196.76599,196.63286,196.52987,196.93038,196.98443,196.32841,197.05656,197.23004,197.07399,196.81924
202508220430,197.58694,197.61516,197.72397,197.32256,197.25517,198.01389,197.14007,197.01173,196.89297,197.31657,197.37773,196.68585,197.46257,197.65268,197.48477,197.19587
