Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202508220000,0.495,0.495,0.473,0.467,0.462,0.469,0.462,0.496,0.481,0.486,0.472,0.464,0.479,0.477,0.484,0.486
202508220030,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220100,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220130,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220200,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220230,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220300,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220330,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220400,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220430,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220500,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220530,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220600,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220630,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220700,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220730,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220800,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220830,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220900,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508220930,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221000,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221030,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221100,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221130,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221200,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221230,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221300,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221330,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221400,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221430,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221500,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221530,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221600,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221630,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221700,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221730,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221800,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221830,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221900,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508221930,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222000,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222030,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222100,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222130,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222200,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222230,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222300,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508222330,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508230000,0.448,0.448,0.444,0.441,0.439,0.442,0.438,0.47,0.434,0.436,0.437,0.435,0.442,0.447,0.448,0.436
202508230030,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230100,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230130,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230200,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230230,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230300,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230330,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230400,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230430,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230500,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230530,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230600,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230630,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230700,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230730,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230800,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230830,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230900,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508230930,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231000,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231030,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231100,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231130,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231200,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231230,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231300,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231330,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
202508231400,0.636,0.639,0.584,0.557,0.544,0.57,0.512,0.451,0.623,0.634,0.485,0.61,0.47,0.595,0.461,0.634
