Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202207220000,0.321,0.28,0.767,0.341,0.167,0.39,0.711,0.199,0.216,0.18,0.213,0.258,0.742,0.323,0.472,0.201
202207220030,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220100,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220130,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220200,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220230,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220300,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220330,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220400,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220430,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220500,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220530,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220600,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220630,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220700,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220730,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220800,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220830,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220900,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207220930,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221000,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221030,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221100,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221130,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221200,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221230,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221300,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221330,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221400,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
202207221430,0.329,0.456,0.366,0.49,0.23,0.492,0.381,0.192,0.372,0.298,0.366,0.431,0.369,0.488,0.462,0.344
