  location                           N.1
         i                           127
         j                           328
  Num_Cell                          5729
         0                         0.000
      1800                         0.199
      3600                         0.399
      5400                         0.598
      7200                         0.797
      9000                         0.997
     10800                         1.196
     12600                         1.396
     14400                         1.595
     16200                         1.794
     18000                         1.994
     19800                         2.193
     21600                         2.392
     23400                         2.592
     25200                         2.791
     27000                         2.991
     28800                         3.190
     30600                         3.389
     32400                         3.589
     34200                         3.788
     36000                         3.987
     37800                         4.187
     39600                         4.386
     41400                         4.586
     43200                         4.785
     45000                         4.984
     46800                         5.184
     48600                         5.383
     50400                         5.582
     52200                         5.782
     54000                         5.981
     55800                         6.181
     57600                         6.380
     59400                         6.579
     61200                         6.779
     63000                         6.978
     64800                         7.177
     66600                         7.377
     68400                         7.576
     70200                         7.776
     72000                         7.975
     73800                         8.174
     75600                         8.374
     77400                         8.573
     79200                         8.772
     81000                         8.972
     82800                         9.171
     84600                         9.371
     86400                         9.570
     88200                        10.188
     90000                        10.806
     91800                        11.424
     93600                        12.043
     95400                        12.661
     97200                        13.279
     99000                        13.897
    100800                        14.515
    102600                        15.133
    104400                        15.752
    106200                        16.370
    108000                        16.988
    109800                        17.606
    111600                        18.224
    113400                        18.842
    115200                        19.461
    117000                        20.079
    118800                        20.697
    120600                        21.315
    122400                        21.933
    124200                        22.551
    126000                        23.169
    127800                        23.788
    129600                        24.406
    131400                        25.024
    133200                        25.642
    135000                        26.260
    136800                        26.878
    138600                        27.497
    140400                        28.115
    142200                        28.733
    144000                        29.351
    145800                        29.969
    147600                        30.587
    149400                        31.206
    151200                        31.824
    153000                        32.442
    154800                        33.060
    156600                        33.678
    158400                        34.296
    160200                        34.915
    162000                        35.533
    163800                        36.151
    165600                        36.769
    167400                        37.387
    169200                        38.005
    171000                        38.624
    172800                        39.242
    174600                        39.678
    176400                        40.115
    178200                        40.552
    180000                        40.988
    181800                        41.425
    183600                        41.861
    185400                        42.298
    187200                        42.735
    189000                        43.171
    190800                        43.608
    192600                        44.045
    194400                        44.481
    196200                        44.918
    198000                        45.355
    199800                        45.791
    201600                        46.228
    203400                        46.664
    205200                        47.101
    207000                        47.538
    208800                        47.974
    210600                        48.411
    212400                        48.848
    214200                        49.284
    216000                        49.721
    217800                        50.158
    219600                        50.594
    221400                        51.031
    223200                        51.467
    225000                        51.904
    226800                        52.341
    228600                        52.777
    230400                        53.214
    232200                        53.651
    234000                        54.087
    235800                        54.524
    237600                        54.961
    239400                        55.397
    241200                        55.834
    243000                        56.270
    244800                        56.707
    246600                        57.144
    248400                        57.580
    250200                        58.017
    252000                        58.454
    253800                        58.890
    255600                        59.327
    257400                        59.763
    259200                        60.200
    261000                        60.364
    262800                        60.529
    264600                        60.693
    266400                        60.857
    268200                        61.022
    270000                        61.186
    271800                        61.350
    273600                        61.514
    275400                        61.679
    277200                        61.843
    279000                        62.007
    280800                        62.172
    282600                        62.336
    284400                        62.500
    286200                        62.664
    288000                        62.829
    289800                        62.993
    291600                        63.157
    293400                        63.322
    295200                        63.486
    297000                        63.650
    298800                        63.814
    300600                        63.979
    302400                        64.143
    304200                        64.307
    306000                        64.471
    307800                        64.636
    309600                        64.800
    311400                        64.964
    313200                        65.129
    315000                        65.293
    316800                        65.457
    318600                        65.621
    320400                        65.786
    322200                        65.950
    324000                        66.114
    325800                        66.279
    327600                        66.443
    329400                        66.607
    331200                        66.771
    333000                        66.936
    334800                        67.100
    336600                        67.264
    338400                        67.429
    340200                        67.593
    342000                        67.757
    343800                        67.921
    345600                        68.086
    347400                        68.173
    349200                        68.260
    351000                        68.347
    352800                        68.434
    354600                        68.520
    356400                        68.607
    358200                        68.694
    360000                        68.781
    361800                        68.868
    363600                        68.955
    365400                        69.042
    367200                        69.129
    369000                        69.216
    370800                        69.303
    372600                        69.390
    374400                        69.477
    376200                        69.564
    378000                        69.651
    379800                        69.738
    381600                        69.825
    383400                        69.912
    385200                        69.999
    387000                        70.085
    388800                        70.172
    390600                        70.259
    392400                        70.346
    394200                        70.433
    396000                        70.520
    397800                        70.607
    399600                        70.694
    401400                        70.781
    403200                        70.868
    405000                        70.955
    406800                        71.042
    408600                        71.129
    410400                        71.216
    412200                        71.303
    414000                        71.390
    415800                        71.477
    417600                        71.564
    419400                        71.650
    421200                        71.737
    423000                        71.824
    424800                        71.911
    426600                        71.998
    428400                        72.085
    430200                        72.172
    432000                        72.259
    433800                        72.641
    435600                        73.024
    437400                        73.406
    439200                        73.788
    441000                        74.170
    442800                        74.553
    444600                        74.935
    446400                        75.317
    448200                        75.699
    450000                        76.082
    451800                        76.464
    453600                        76.846
    455400                        77.228
    457200                        77.611
    459000                        77.993
    460800                        78.375
    462600                        78.757
    464400                        79.140
    466200                        79.522
    468000                        79.904
    469800                        80.286
    471600                        80.669
    473400                        81.051
    475200                        81.433
    477000                        81.815
    478800                        82.198
    480600                        82.580
    482400                        82.962
    484200                        83.344
    486000                        83.727
    487800                        84.109
    489600                        84.491
    491400                        84.873
    493200                        85.256
    495000                        85.638
    496800                        86.020
    498600                        86.402
    500400                        86.785
    502200                        87.167
    504000                        87.549
    505800                        87.931
    507600                        88.313
