Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208090000,0.701,0.4,0.452,0.686,0.479,0.494,0.5,0.678,0.743,0.673,0.431,0.836,0.439,0.325,0.524,0.929
202208090030,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090100,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090130,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090200,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090230,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090300,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090330,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090400,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090430,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090500,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090530,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090600,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090630,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090700,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090730,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090800,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090830,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090900,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208090930,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091000,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091030,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091100,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091130,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091200,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091230,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091300,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091330,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091400,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091430,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091500,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091530,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091600,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091630,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091700,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091730,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091800,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091830,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091900,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208091930,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092000,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092030,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092100,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092130,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092200,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092230,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092300,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208092330,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208100000,0.427,0.409,0.551,0.446,0.66,0.583,0.765,0.36,0.801,0.762,0.356,0.488,0.61,0.313,0.352,0.483
202208100030,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100100,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100130,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100200,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100230,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100300,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100330,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100400,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100430,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100500,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100530,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100600,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100630,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100700,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100730,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100800,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100830,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100900,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208100930,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101000,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101030,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101100,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101130,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101200,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101230,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101300,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101330,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101400,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101430,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101500,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101530,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101600,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101630,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101700,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101730,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101800,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101830,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101900,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208101930,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102000,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102030,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102100,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102130,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102200,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102230,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102300,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208102330,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208110000,0.094,0.075,0.161,0.098,0.141,0.132,0.191,0.07,0.165,0.17,0.035,0.102,0.151,0.057,0.04,0.055
202208110030,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110100,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110130,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110200,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110230,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110300,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110330,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110400,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110430,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110500,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110530,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110600,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110630,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110700,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110730,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110800,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110830,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110900,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208110930,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111000,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111030,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111100,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111130,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111200,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111230,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111300,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111330,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111400,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111430,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111500,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111530,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111600,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111630,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111700,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111730,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111800,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111830,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111900,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208111930,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112000,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112030,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112100,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112130,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112200,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112230,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112300,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208112330,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208120000,0.697,1.145,1.111,0.722,0.817,0.935,0.689,0.66,0.39,0.508,1.009,0.497,0.934,1.114,0.539,0.272
202208120030,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120100,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120130,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120200,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120230,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120300,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120330,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120400,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120430,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120500,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120530,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120600,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120630,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120700,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120730,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120800,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120830,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120900,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208120930,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121000,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121030,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121100,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121130,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121200,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121230,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121300,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121330,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
202208121400,1.008,0.904,0.737,0.982,0.669,0.746,0.571,1.108,0.889,0.772,0.954,0.98,0.672,0.81,1.012,1.101
