Datetime,WtMean
202208250010,2.3236154516640255
202208250020,2.3273473259642645
202208250030,2.3312278346225463
202208250040,2.3352398338267317
202208250050,2.339393909399703
202208250100,2.343679539257344
202208250110,2.3480866871690536
202208250120,2.352605476969474
202208250130,2.357226477586651
202208250140,2.361940523047955
202208250150,2.366738841828454
202208250200,2.3716130286140116
202208250210,2.376554895408958
202208250220,2.3815438737597883
202208250230,2.3865596265820463
202208250240,2.3916202344771618
202208250250,2.3967202382080512
202208250300,2.4018540677486753
202208250310,2.407016704025626
202208250320,2.412203746261889
202208250330,2.4174112857186456
202208250340,2.422635816473574
202208250350,2.4278610576335953
202208250400,2.4330872813596076
202208250410,2.4382913449441483
202208250420,2.443499741508187
202208250430,2.4487114639128764
202208250440,2.453924843379254
202208250450,2.459137538138643
202208250500,2.464347144090426
202208250510,2.4695492949819915
202208250520,2.4747352945590473
202208250530,2.4799068140868146
202208250540,2.4850603454280855
202208250550,2.490177658957961
202208250600,2.495273206212545
202208250610,2.5003457189869556
202208250620,2.5053920289939318
202208250630,2.5104085744660494
202208250640,2.515390315452001
202208250650,2.5203349637868393
202208250700,2.5252364653381507
202208250710,2.5300979578497302
202208250720,2.534917509643644
202208250730,2.5396750997912725
202208250740,2.5443826432028387
202208250750,2.549041658247713
202208250800,2.5536516144606822
202208250810,2.5582100856646846
202208250820,2.5627142616726895
202208250830,2.567167350715093
202208250840,2.5715653556543785
202208250850,2.5759081479925134
202208250900,2.5801979457797883
202208250910,2.5844341456815187
202208250920,2.588609303319006
202208250930,2.59272143056054
202208250940,2.5967796270119847
202208250950,2.600785914562552
202208251000,2.60473568188248
202208251010,2.6086341798659403
202208251020,2.6124812854619557
202208251030,2.616275950864515
202208251040,2.6200138286143404
202208251050,2.6237004172584193
202208251100,2.6273366840724077
202208251110,2.6309227631769163
202208251120,2.6344584981469197
202208251130,2.6379372747136616
202208251140,2.641363433940122
202208251150,2.644733879175826
202208251200,2.6480508162267724
202208251210,2.65131388558212
202208251220,2.6545261036857895
202208251230,2.657687729447847
202208251240,2.6607984596145102
202208251250,2.6638541481919518
202208251300,2.6668576552257917
202208251310,2.669809230033857
202208251320,2.6727083109506795
202208251330,2.675554937923401
202208251340,2.6783485950620376
202208251350,2.6810871526489213
202208251400,2.6837663614877663
202208251410,2.68639048081158
202208251420,2.6889603840259384
202208251430,2.691475775110364
202208251440,2.693936256351097
202208251450,2.6963415607910974
202208251500,2.698691756619169
202208251510,2.7009844434934447
202208251520,2.7032173241306374
202208251530,2.7053946124623423
202208251540,2.707516605902283
202208251550,2.709583058184678
202208251600,2.711594315422675
202208251610,2.7135502684790755
202208251620,2.715450669820515
202208251630,2.7172939750290195
202208251640,2.7190829996686667
202208251650,2.720818081497603
202208251700,2.7224961860016386
202208251710,2.724119977965012
202208251720,2.7256910876961085
202208251730,2.7272103416596902
202208251740,2.728678361716428
202208251750,2.730095463905962
202208251800,2.731461734982594
202208251810,2.7327770147930908
202208251820,2.7340442104736105
202208251830,2.735263879130434
202208251840,2.736436372990356
202208251850,2.737562532924258
202208251900,2.7386442757903486
202208251910,2.7396822890803483
202208251920,2.74067516864924
202208251930,2.741626472055003
202208251940,2.742537467090576
202208251950,2.7434090498345207
202208252000,2.744242246338678
202208252010,2.745037417580698
202208252020,2.74579619260326
202208252030,2.7465200257196285
202208252040,2.74720994557891
202208252050,2.747867036425693
202208252100,2.748492331572243
202208252110,2.7490865676394685
202208252120,2.7496510559286325
202208252130,2.7501862802043
202208252140,2.7506910844121535
202208252150,2.751168970677628
202208252200,2.751619430541301
202208252210,2.752043905621772
202208252220,2.752444901616691
202208252230,2.7528233739940617
202208252240,2.7531785481753768
202208252250,2.753512757348034
202208252300,2.7538270067644337
202208252310,2.7541214839877917
202208252320,2.754397839287684
202208252330,2.754657102756126
202208252340,2.754899563872012
202208252350,2.755125070419321
202208260000,2.755335726380512
202208260010,2.7555319641228224
202208260020,2.7555949894619736
202208260030,2.7555161957648284
202208260040,2.7553031668746053
202208260050,2.75496814506982
202208260100,2.754516803711171
202208260110,2.753959885942458
202208260120,2.7533045093634225
202208260130,2.7525574997461675
202208260140,2.7517256660478178
202208260150,2.750815124692024
202208260200,2.749833562433855
202208260210,2.7487881270981744
202208260220,2.7476852207656073
202208260230,2.746530623845742
202208260240,2.745328926286303
202208260250,2.744082495589507
202208260300,2.7427971149236114
202208260310,2.7414767144612084
202208260320,2.740124137092199
202208260330,2.7387419580770045
202208260340,2.737332510456542
202208260350,2.7358964034049227
202208260400,2.734427570900115
202208260410,2.732938028713911
202208260420,2.731430615834186
202208260430,2.729907917543013
202208260440,2.7283718675964153
202208260450,2.7268249149404853
202208260500,2.725270072430329
202208260510,2.7237103078642937
202208260520,2.7221482538144293
202208260530,2.720587608487141
202208260540,2.7190310989056274
202208260550,2.717481201544198
202208260600,2.715939745314624
202208260610,2.7144086827797547
202208260620,2.712890958411375
202208260630,2.7113856380462127
202208260640,2.7098955362362953
202208260650,2.7084193403008405
202208260700,2.7069603175822117
202208260710,2.7055207789647
202208260720,2.704102671030926
202208260730,2.7027066675569325
202208260740,2.701333337678207
202208260750,2.6999830302380925
202208260800,2.6986560656628162
202208260810,2.697352317667192
202208260820,2.6960714461971813
202208260830,2.6948142218565563
202208260840,2.6935805503867405
202208260850,2.69237020267329
202208260900,2.6911829977152104
202208260910,2.690018698382384
202208260920,2.6888764926102815
202208260930,2.687755732872925
202208260940,2.686655381636083
202208260950,2.6855780494858634
202208261000,2.6845239130524696
202208261010,2.6834921236288434
202208261020,2.6824812195933037
202208261030,2.681494012901098
202208261040,2.6805311343844007
202208261050,2.6795933702039694
202208261100,2.6786811343435013
202208261110,2.6777949637778002
202208261120,2.6769353604735686
202208261130,2.6761029420065094
202208261140,2.6752970177877584
202208261150,2.674519446379845
202208261200,2.673770954668588
202208261210,2.6730522731375945
202208261220,2.6723642465645177
202208261230,2.67170773661238
202208261240,2.6710832137882274
202208261250,2.6704915834285226
202208261300,2.6699342207298793
202208261310,2.669412012330546
202208261320,2.668924839494742
202208261330,2.6684736959247504
202208261340,2.6680593578125684
202208261350,2.667681739109942
202208261400,2.667342060329525
202208261410,2.6670406577403414
202208261420,2.6667779366362128
202208261430,2.666554495408282
202208261440,2.666371172766349
202208261450,2.6662282819528302
202208261500,2.6661275825127015
202208261510,2.6660708013777352
202208261520,2.6660592613516996
202208261530,2.6660943701424555
202208261540,2.6661772448657124
202208261550,2.6663089042457777
202208261600,2.6664895443399272
202208261610,2.666720084887687
202208261620,2.667000954653836
202208261630,2.667332074950333
202208261640,2.667712776995744
202208261650,2.6681430995382067
202208261700,2.6686227938883884
202208261710,2.669150884011089
202208261720,2.669727752956775
202208261730,2.6703528864910995
202208261740,2.6710258327559995
202208261750,2.6717461532110436
202208261800,2.67251338709561
202208261810,2.673326163989721
202208261820,2.6741849514085323
202208261830,2.6750894330915633
202208261840,2.6760391490699353
202208261850,2.6770335982915925
202208261900,2.6780723031013514
202208261910,2.6791542171311553
202208261920,2.680278586891112
202208261930,2.681445716704989
202208261940,2.682655049366914
202208261950,2.683905961667395
202208262000,2.685197654622298
202208262010,2.686529347702523
202208262020,2.6878988638351604
202208262030,2.689305804144865
202208262040,2.690750013894558
202208262050,2.692230065125755
202208262100,2.693744375057686
202208262110,2.6952929796513336
202208262120,2.6968747779055007
202208262130,2.6984884462746273
202208262140,2.7001328479829363
202208262150,2.7018071575111104
202208262200,2.703506867584423
202208262210,2.7052317578670824
202208262220,2.7069827443076964
202208262230,2.7087583254886365
202208262240,2.7105569123813114
202208262250,2.712377018908455
202208262300,2.714216409691102
202208262310,2.716073373383514
202208262320,2.717947426844095
202208262330,2.7198381361475468
202208262340,2.7217449625601873
202208262350,2.7236666646868515
202208270000,2.725601980161758
202208270010,2.727549176710229
202208270020,2.7294695529566786
202208270030,2.731357321410297
202208270040,2.7332085420574104
202208270050,2.7350224207118607
202208270100,2.7367980044945064
202208270110,2.7385350879590864
202208270120,2.740234113889106
202208270130,2.741895868471662
202208270140,2.743518725087318
202208270150,2.7451059778049065
202208270200,2.746658955223874
202208270210,2.74817584464743
202208270220,2.7496591114466633
202208270230,2.7511099803265138
202208270240,2.7525284208914678
202208270250,2.753913736801554
202208270300,2.755265898745063
202208270310,2.756584642254631
202208270320,2.7578677200165114
202208270330,2.759115511977471
202208270340,2.760327110599887
202208270350,2.7615015520437405
202208270400,2.7626378007902455
202208270410,2.763734793839686
202208270420,2.764791553418971
202208270430,2.7658071926228596
202208270440,2.7667807405366527
202208270450,2.767711328410183
202208270500,2.768598325020915
202208270510,2.769440957902172
202208270520,2.7702387238975383
202208270530,2.7709910840245087
202208270540,2.7716976108637796
202208270550,2.772357946217395
202208270600,2.772971776436837
