Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202507040000,0.548,0.535,0.398,0.565,0.348,0.552,0.478,0.541,0.4,0.478,0.483,0.531,0.474,0.55,0.538,0.45
202507040030,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040100,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040130,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040200,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040230,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040300,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040330,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040400,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040430,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040500,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040530,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040600,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040630,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040700,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040730,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040800,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040830,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040900,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507040930,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041000,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041030,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041100,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041130,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041200,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041230,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041300,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041330,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041400,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041430,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041500,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041530,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041600,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041630,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041700,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041730,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041800,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041830,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041900,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507041930,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042000,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042030,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042100,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042130,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042200,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042230,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042300,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507042330,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507050000,1.086,1.084,0.429,1.043,0.502,1.085,0.699,1.091,0.848,0.699,1.032,0.882,1.024,1.098,0.908,0.972
202507050030,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050100,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050130,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050200,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050230,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050300,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050330,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050400,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050430,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050500,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050530,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050600,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050630,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050700,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050730,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050800,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050830,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050900,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507050930,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051000,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051030,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051100,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051130,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051200,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051230,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051300,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051330,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051400,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051430,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051500,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051530,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051600,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051630,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051700,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051730,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
202507051800,0.653,0.652,0.547,0.655,0.66,0.654,0.608,0.655,0.652,0.608,0.649,0.644,0.652,0.659,0.645,0.646
