Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208270010,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799,278.33799
202208270020,277.85914,277.85206,277.8527,277.85385,277.85486,277.85394,277.85394,277.84971,277.85488,277.85206,277.84549,277.85206,277.84969,277.85206,277.85095,277.85394
202208270030,277.35428,277.33443,277.33517,277.34029,277.34299,277.34018,277.34019,277.32726,277.34306,277.33443,277.31444,277.33443,277.32694,277.33443,277.33033,277.34017
202208270040,276.82343,276.7867,276.78701,276.79883,276.80386,276.7982,276.79829,276.77231,276.80396,276.78666,276.74677,276.7867,276.77075,276.7867,276.77768,276.79818
202208270050,276.26777,276.21098,276.21056,276.23143,276.23942,276.23001,276.23042,276.18694,276.23955,276.21078,276.14502,276.21098,276.18267,276.21098,276.19518,276.22999
202208270100,275.68885,275.60934,275.60816,275.63998,275.6516,275.63759,275.63877,275.5731,275.65177,275.60871,275.5116,275.60934,275.56429,275.60934,275.58498,275.63756
202208270110,275.08832,274.98377,274.98207,275.02631,275.04228,275.02284,275.02545,274.93258,275.04246,274.98229,274.84881,274.98374,274.91731,274.98377,274.9491,275.02282
202208270120,274.46778,274.33612,274.33435,274.39213,274.41318,274.38755,274.39243,274.26705,274.41338,274.33321,274.15876,274.33603,274.24339,274.33611,274.28945,274.38752
202208270130,273.82873,273.6681,273.66685,273.73905,273.76591,273.73334,273.74152,273.57807,273.76613,273.66306,273.44344,273.66788,273.54417,273.66809,273.60781,273.73332
202208270140,273.17257,272.9813,272.98127,273.06855,273.10196,273.06175,273.07437,272.86712,273.10218,272.97333,272.70473,272.98082,272.82126,272.98129,272.90583,273.06173
202208270150,272.50064,272.27718,272.27912,272.38204,272.42268,272.37416,272.39248,272.13561,272.4229,272.26543,271.94439,272.2763,272.07624,272.27721,272.18505,272.37415
202208270200,271.81418,271.55715,271.56183,271.68081,271.72937,271.67192,271.69728,271.38491,271.72957,271.54071,271.16414,271.55564,271.31068,271.55724,271.44698,271.67191
202208270210,271.11438,270.82247,270.8307,270.96608,271.02321,270.95623,270.99005,270.61633,271.02338,270.80047,270.36557,270.82009,270.52607,270.8227,270.69298,270.95621
202208270220,270.40233,270.07431,270.0869,270.23897,270.3053,270.22822,270.27195,269.83106,270.3054,270.04587,269.55018,270.07077,269.72386,270.07479,269.92434,270.22819
202208270230,269.67904,269.3137,269.3315,269.50044,269.57659,269.48889,269.544,269.0302,269.5766,269.27798,268.71927,269.3087,268.90534,269.31458,269.1422,269.48883
202208270240,268.94537,268.54149,268.56542,268.75134,268.83794,268.73909,268.80707,268.21469,268.83781,268.49773,267.87401,268.53474,268.07166,268.54298,268.34754,268.73898
202208270250,268.20208,267.75842,267.78944,267.99237,268.09004,267.97955,268.06189,267.38534,268.08973,267.7059,267.01535,267.7496,267.22381,267.76078,267.54119,267.97935
202208270300,267.44982,266.96506,267.00422,267.2241,267.33347,267.21086,267.30904,266.5428,267.33294,266.90313,266.1441,266.95387,266.36263,266.96861,266.72382,267.21053
202208270310,266.68909,266.16186,266.21028,266.447,266.56871,266.43349,266.54898,265.68763,266.56791,266.08994,265.2609,266.14803,265.48879,266.16697,265.89599,266.43298
202208270320,265.92033,265.34917,265.40807,265.66141,265.79613,265.64784,265.78207,264.82026,265.79504,265.26677,264.36628,265.33244,264.60287,265.35629,265.05813,265.64708
