Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208070000,0.187,0.19,0.194,0.141,0.226,0.122,0.122,0.154,0.128,0.246,0.178,0.123,0.154,0.133,0.151,0.182
202208070030,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070100,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070130,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070200,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070230,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070300,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070330,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070400,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070430,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070500,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070530,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070600,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070630,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070700,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070730,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070800,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070830,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070900,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208070930,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071000,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071030,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071100,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071130,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071200,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071230,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071300,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071330,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071400,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071430,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071500,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071530,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071600,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071630,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071700,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071730,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071800,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071830,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071900,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208071930,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208072000,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208072030,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208072100,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
202208072130,1.573,1.548,1.54,1.857,1.394,1.861,1.882,1.864,1.9,1.04,1.307,1.855,1.864,1.892,1.447,1.301
