Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208200000,0.175,0.092,0.033,0.161,0.015,0.018,0.042,0.435,0.031,0.032,0.034,0.132,0.012,0.097,0.032,0.096
202208200030,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200100,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200130,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200200,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200230,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200300,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200330,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200400,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200430,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200500,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200530,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
202208200600,0.36,0.608,0.633,0.384,0.316,0.388,0.615,0.069,0.624,0.615,0.681,0.563,0.239,0.605,0.635,0.606
