Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208040000,0.265,0.121,0.168,0.235,0.175,0.115,0.265,0.101,0.135,0.11,0.182,0.183,0.182,0.304,0.177,0.206
202208040030,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040100,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040130,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040200,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040230,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040300,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040330,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040400,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040430,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040500,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040530,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040600,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040630,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040700,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040730,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040800,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040830,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040900,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208040930,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208041000,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
202208041030,0.128,0.197,0.189,0.153,0.184,0.141,0.123,0.152,0.133,0.141,0.232,0.239,0.246,0.184,0.23,0.214
