         0      21     17
        0.14         0.14         0.15         0.17         0.10         0.16         0.16         0.19         0.16         0.15         0.15         0.12         0.14         0.15         0.17         0.17         0.17         0.18         0.18         0.16         0.16
        0.14         0.15         0.13         0.06         0.08         0.18         0.14         0.18         0.16         0.16         0.16         0.14         0.14         0.16         0.17         0.18         0.17         0.18         0.19         0.18         0.17
        0.14         0.15         0.12         0.07         0.14         0.19         0.13         0.17         0.19         0.18         0.15         0.12         0.13         0.18         0.18         0.19         0.19         0.18         0.18         0.19         0.19
        0.13         0.14         0.14         0.12         0.18         0.17         0.13         0.18         0.19         0.19         0.16         0.12         0.14         0.18         0.17         0.19         0.19         0.18         0.19         0.20         0.21
        0.15         0.14         0.14         0.13         0.15         0.15         0.16         0.20         0.16         0.16         0.20         0.17         0.16         0.16         0.15         0.16         0.16         0.18         0.19         0.21         0.22
        0.17         0.15         0.15         0.15         0.10         0.18         0.18         0.16         0.11         0.13         0.19         0.19         0.18         0.16         0.15         0.15         0.15         0.17         0.18         0.19         0.21
        0.16         0.15         0.15         0.14         0.13         0.19         0.20         0.15         0.18         0.21         0.19         0.19         0.17         0.14         0.14         0.14         0.15         0.16         0.17         0.18         0.19
        0.16         0.17         0.16         0.15         0.13         0.13         0.20         0.21         0.21         0.20         0.18         0.17         0.16         0.11         0.14         0.14         0.15         0.16         0.16         0.16         0.17
   3628800      21     17
        0.17         0.16         0.15         0.15         0.15         0.13         0.13         0.12         0.12         0.13         0.12         0.12         0.13         0.14         0.14         0.12         0.12         0.13         0.14         0.15         0.14
        0.16         0.14         0.17         0.16         0.15         0.14         0.14         0.13         0.12         0.13         0.12         0.12         0.14         0.13         0.13         0.13         0.13         0.14         0.15         0.15         0.15
        0.12         0.13         0.15         0.15         0.15         0.14         0.14         0.14         0.13         0.14         0.13         0.12         0.14         0.13         0.13         0.15         0.15         0.13         0.14         0.16         0.16
        0.13         0.14         0.14         0.14         0.16         0.14         0.14         0.15         0.15         0.15         0.14         0.13         0.13         0.13         0.14         0.15         0.16         0.14         0.15         0.17         0.16
        0.15         0.16         0.14         0.13         0.16         0.14         0.17         0.17         0.17         0.17         0.16         0.14         0.13         0.13         0.13         0.15         0.15         0.15         0.17         0.18         0.16
        0.14         0.14         0.16         0.14         0.15         0.16         0.18         0.17         0.17         0.18         0.16         0.14         0.12         0.13         0.14         0.14         0.14         0.14         0.15         0.16         0.17
        0.14         0.13         0.13         0.15         0.16         0.16         0.18         0.14         0.11         0.14         0.17         0.14         0.12         0.13         0.14         0.15         0.14         0.13         0.13         0.15         0.15
        0.15         0.14         0.16         0.14         0.17         0.18         0.19         0.18         0.14         0.14         0.17         0.16         0.13         0.14         0.14         0.14         0.14         0.13         0.13         0.12         0.12
        0.14         0.14         0.16         0.16         0.18         0.18         0.15         0.18         0.18         0.18         0.18         0.18         0.15         0.13         0.15         0.15         0.16         0.15         0.13         0.12         0.13
        0.12         0.13         0.16         0.17         0.08         0.17         0.16         0.18         0.15         0.13         0.14         0.11         0.14         0.15         0.15         0.15         0.16         0.16         0.15         0.13         0.12
        0.13         0.14         0.13         0.06         0.07         0.18         0.13         0.18         0.14         0.14         0.16         0.12         0.12         0.14         0.15         0.15         0.15         0.16         0.17         0.16         0.13
        0.11         0.13         0.12         0.07         0.13         0.19         0.13         0.17         0.19         0.18         0.15         0.10         0.12         0.15         0.15         0.16         0.16         0.17         0.18         0.18         0.16
        0.10         0.12         0.12         0.11         0.17         0.17         0.14         0.18         0.19         0.18         0.15         0.09         0.12         0.15         0.14         0.15         0.16         0.16         0.18         0.18         0.19
        0.10         0.11         0.11         0.10         0.12         0.15         0.16         0.19         0.16         0.15         0.18         0.14         0.13         0.12         0.12         0.14         0.14         0.15         0.18         0.19         0.19
        0.08         0.09         0.10         0.10         0.07         0.14         0.14         0.12         0.08         0.12         0.17         0.16         0.15         0.12         0.12         0.13         0.14         0.16         0.16         0.17         0.18
        0.07         0.06         0.06         0.08         0.08         0.12         0.13         0.10         0.14         0.18         0.17         0.16         0.14         0.11         0.12         0.13         0.14         0.15         0.16         0.16         0.17
        0.05         0.03         0.04         0.06         0.10         0.10         0.13         0.15         0.16         0.17         0.16         0.15         0.14         0.09         0.13         0.14         0.15         0.17         0.17         0.17         0.18
   3715200      21     17
        0.16         0.15         0.15         0.15         0.14         0.12         0.13         0.12         0.12         0.12         0.13         0.13         0.16         0.15         0.15         0.14         0.15         0.16         0.15         0.15         0.15
        0.15         0.14         0.16         0.16         0.13         0.12         0.14         0.12         0.12         0.12         0.13         0.13         0.16         0.15         0.14         0.15         0.15         0.16         0.15         0.15         0.16
        0.11         0.12         0.15         0.17         0.14         0.13         0.15         0.14         0.13         0.13         0.13         0.14         0.15         0.15         0.14         0.17         0.16         0.14         0.14         0.15         0.16
        0.12         0.13         0.13         0.15         0.16         0.13         0.16         0.15         0.14         0.14         0.14         0.14         0.14         0.14         0.15         0.17         0.16         0.15         0.15         0.17         0.16
        0.13         0.14         0.13         0.13         0.16         0.14         0.18         0.17         0.16         0.16         0.15         0.15         0.14         0.13         0.16         0.15         0.15         0.16         0.16         0.17         0.16
        0.12         0.12         0.13         0.13         0.13         0.14         0.18         0.16         0.16         0.18         0.17         0.14         0.12         0.14         0.15         0.15         0.14         0.15         0.15         0.16         0.16
        0.11         0.11         0.12         0.13         0.15         0.14         0.16         0.12         0.10         0.14         0.18         0.14         0.12         0.17         0.16         0.16         0.15         0.14         0.15         0.16         0.15
        0.12         0.12         0.14         0.14         0.15         0.16         0.16         0.16         0.12         0.12         0.17         0.16         0.16         0.18         0.17         0.15         0.15         0.16         0.15         0.15         0.14
        0.11         0.13         0.15         0.15         0.15         0.17         0.13         0.16         0.16         0.16         0.17         0.18         0.16         0.16         0.16         0.17         0.16         0.16         0.15         0.13         0.13
        0.12         0.13         0.14         0.16         0.05         0.17         0.15         0.17         0.14         0.13         0.13         0.10         0.14         0.20         0.15         0.15         0.16         0.18         0.18         0.15         0.15
        0.12         0.13         0.12         0.06         0.05         0.17         0.12         0.17         0.14         0.14         0.17         0.12         0.13         0.17         0.15         0.16         0.17         0.18         0.19         0.18         0.16
        0.12         0.12         0.12         0.08         0.12         0.17         0.12         0.16         0.18         0.19         0.15         0.10         0.12         0.17         0.16         0.17         0.18         0.19         0.19         0.19         0.18
        0.09         0.10         0.12         0.11         0.14         0.14         0.12         0.17         0.19         0.19         0.15         0.10         0.13         0.17         0.15         0.16         0.17         0.18         0.19         0.19         0.19
        0.09         0.08         0.10         0.10         0.10         0.12         0.14         0.18         0.15         0.15         0.20         0.16         0.15         0.15         0.14         0.16         0.17         0.18         0.19         0.19         0.19
        0.10         0.09         0.09         0.10         0.06         0.12         0.13         0.12         0.08         0.11         0.19         0.18         0.18         0.16         0.15         0.16         0.17         0.18         0.19         0.19         0.19
        0.11         0.11         0.10         0.10         0.09         0.13         0.14         0.11         0.15         0.19         0.19         0.18         0.17         0.15         0.16         0.17         0.17         0.19         0.19         0.18         0.19
        0.11         0.10         0.09         0.10         0.10         0.09         0.15         0.17         0.18         0.19         0.18         0.17         0.18         0.10         0.16         0.17         0.18         0.19         0.19         0.18         0.19
   3801600      21     17
        0.16         0.16         0.15         0.15         0.13         0.13         0.14         0.14         0.15         0.15         0.14         0.13         0.13         0.12         0.12         0.13         0.14         0.15         0.16         0.16         0.15
        0.15         0.14         0.18         0.15         0.13         0.14         0.14         0.14         0.16         0.15         0.13         0.13         0.13         0.12         0.12         0.14         0.14         0.16         0.17         0.17         0.15
        0.12         0.13         0.15         0.15         0.13         0.13         0.14         0.15         0.15         0.15         0.14         0.14         0.14         0.12         0.13         0.14         0.15         0.13         0.15         0.16         0.14
        0.13         0.14         0.13         0.14         0.14         0.11         0.14         0.15         0.16         0.16         0.15         0.14         0.15         0.13         0.15         0.15         0.16         0.14         0.14         0.15         0.14
        0.15         0.15         0.14         0.13         0.15         0.12         0.16         0.17         0.16         0.16         0.15         0.15         0.15         0.14         0.15         0.15         0.15         0.15         0.15         0.15         0.15
        0.14         0.13         0.14         0.14         0.15         0.15         0.17         0.15         0.15         0.16         0.15         0.14         0.14         0.15         0.15         0.15         0.14         0.14         0.14         0.15         0.15
        0.14         0.12         0.13         0.14         0.16         0.15         0.17         0.11         0.09         0.12         0.16         0.13         0.13         0.18         0.15         0.16         0.14         0.14         0.14         0.14         0.13
        0.14         0.14         0.16         0.14         0.16         0.17         0.17         0.14         0.10         0.11         0.16         0.16         0.18         0.16         0.15         0.16         0.15         0.14         0.15         0.14         0.13
        0.14         0.15         0.17         0.16         0.17         0.18         0.14         0.16         0.16         0.16         0.17         0.17         0.15         0.14         0.16         0.15         0.15         0.15         0.15         0.14         0.13
        0.14         0.15         0.17         0.16         0.06         0.17         0.16         0.18         0.14         0.12         0.13         0.10         0.13         0.15         0.14         0.16         0.16         0.16         0.15         0.13         0.13
        0.15         0.17         0.14         0.06         0.05         0.18         0.13         0.17         0.13         0.12         0.14         0.11         0.11         0.14         0.15         0.16         0.16         0.16         0.16         0.14         0.13
        0.14         0.15         0.12         0.07         0.13         0.18         0.11         0.14         0.16         0.16         0.13         0.08         0.12         0.16         0.16         0.17         0.17         0.16         0.16         0.14         0.13
        0.12         0.12         0.13         0.11         0.17         0.15         0.11         0.14         0.15         0.15         0.12         0.08         0.12         0.14         0.15         0.16         0.16         0.16         0.15         0.14         0.13
        0.12         0.11         0.12         0.11         0.12         0.13         0.13         0.14         0.11         0.11         0.14         0.12         0.11         0.12         0.13         0.16         0.16         0.15         0.14         0.14         0.13
        0.12         0.11         0.11         0.12         0.07         0.14         0.13         0.09         0.06         0.08         0.13         0.13         0.12         0.12         0.13         0.15         0.15         0.15         0.14         0.13         0.13
        0.13         0.12         0.11         0.12         0.10         0.15         0.14         0.09         0.12         0.14         0.13         0.12         0.12         0.11         0.12         0.13         0.14         0.14         0.13         0.13         0.13
        0.13         0.13         0.12         0.11         0.12         0.10         0.15         0.16         0.15         0.14         0.12         0.11         0.11         0.06         0.11         0.12         0.12         0.12         0.12         0.12         0.12
   3888000      21     17
        0.16         0.15         0.14         0.15         0.17         0.13         0.13         0.14         0.17         0.18         0.16         0.17         0.17         0.16         0.16         0.17         0.17         0.17         0.17         0.17         0.15
        0.14         0.13         0.17         0.15         0.16         0.14         0.14         0.14         0.17         0.19         0.16         0.16         0.16         0.15         0.15         0.17         0.17         0.17         0.18         0.17         0.16
        0.11         0.12         0.15         0.14         0.15         0.15         0.15         0.16         0.16         0.17         0.17         0.17         0.17         0.16         0.16         0.17         0.17         0.16         0.16         0.17         0.16
        0.12         0.13         0.13         0.13         0.15         0.14         0.16         0.18         0.19         0.18         0.18         0.18         0.17         0.16         0.17         0.17         0.16         0.15         0.15         0.17         0.15
        0.14         0.15         0.14         0.13         0.16         0.14         0.19         0.20         0.20         0.19         0.18         0.17         0.17         0.15         0.17         0.16         0.15         0.16         0.16         0.16         0.15
        0.14         0.13         0.15         0.14         0.14         0.16         0.19         0.18         0.17         0.18         0.16         0.16         0.15         0.15         0.14         0.15         0.14         0.14         0.15         0.15         0.14
        0.13         0.13         0.13         0.14         0.16         0.16         0.17         0.12         0.12         0.15         0.16         0.14         0.15         0.16         0.13         0.15         0.14         0.14         0.14         0.14         0.13
        0.12         0.13         0.14         0.14         0.16         0.16         0.16         0.15         0.11         0.11         0.14         0.14         0.15         0.15         0.13         0.16         0.16         0.14         0.14         0.13         0.12
        0.11         0.13         0.14         0.14         0.16         0.17         0.12         0.15         0.15         0.14         0.14         0.14         0.14         0.15         0.13         0.15         0.15         0.14         0.14         0.15         0.14
        0.10         0.13         0.15         0.15         0.10         0.16         0.15         0.16         0.14         0.13         0.12         0.09         0.14         0.16         0.14         0.15         0.15         0.15         0.15         0.15         0.15
        0.08         0.10         0.11         0.07         0.08         0.15         0.12         0.14         0.12         0.13         0.13         0.11         0.14         0.15         0.15         0.15         0.14         0.14         0.15         0.16         0.15
        0.07         0.08         0.08         0.07         0.10         0.12         0.10         0.12         0.14         0.14         0.13         0.11         0.14         0.15         0.14         0.15         0.14         0.14         0.15         0.15         0.15
        0.06         0.07         0.08         0.08         0.10         0.10         0.09         0.11         0.12         0.13         0.12         0.10         0.13         0.13         0.13         0.14         0.14         0.14         0.14         0.13         0.14
        0.06         0.06         0.07         0.07         0.08         0.09         0.10         0.11         0.11         0.12         0.13         0.11         0.11         0.11         0.12         0.12         0.13         0.13         0.13         0.13         0.13
        0.05         0.06         0.07         0.08         0.08         0.08         0.09         0.10         0.09         0.09         0.10         0.10         0.11         0.10         0.11         0.12         0.12         0.12         0.12         0.12         0.14
        0.05         0.06         0.07         0.08         0.08         0.09         0.08         0.09         0.09         0.08         0.08         0.09         0.09         0.09         0.10         0.10         0.10         0.11         0.11         0.12         0.14
        0.05         0.05         0.06         0.06         0.08         0.08         0.08         0.08         0.07         0.07         0.06         0.07         0.08         0.08         0.08         0.08         0.09         0.09         0.10         0.12         0.13
   3974400      21     17
        0.18         0.17         0.16         0.16         0.15         0.13         0.13         0.14         0.15         0.16         0.15         0.16         0.15         0.16         0.16         0.17         0.16         0.17         0.17         0.18         0.17
        0.17         0.15         0.18         0.16         0.15         0.13         0.13         0.14         0.16         0.16         0.15         0.14         0.15         0.15         0.16         0.17         0.17         0.17         0.17         0.17         0.17
        0.13         0.14         0.16         0.15         0.15         0.14         0.14         0.15         0.15         0.15         0.15         0.15         0.15         0.15         0.17         0.17         0.17         0.15         0.15         0.17         0.16
        0.14         0.15         0.14         0.14         0.16         0.15         0.16         0.16         0.16         0.16         0.16         0.15         0.16         0.16         0.17         0.17         0.16         0.14         0.15         0.16         0.16
        0.15         0.16         0.14         0.14         0.15         0.16         0.17         0.17         0.17         0.17         0.16         0.15         0.16         0.15         0.15         0.16         0.15         0.17         0.17         0.16         0.17
        0.14         0.13         0.14         0.14         0.14         0.17         0.17         0.16         0.16         0.18         0.17         0.16         0.16         0.15         0.14         0.14         0.15         0.16         0.16         0.16         0.17
        0.14         0.13         0.13         0.14         0.16         0.17         0.16         0.12         0.12         0.15         0.17         0.14         0.16         0.17         0.13         0.15         0.15         0.14         0.15         0.16         0.15
        0.15         0.14         0.15         0.14         0.17         0.17         0.15         0.14         0.11         0.11         0.15         0.15         0.19         0.17         0.13         0.15         0.15         0.15         0.14         0.14         0.14
        0.16         0.15         0.16         0.15         0.17         0.17         0.12         0.16         0.16         0.16         0.16         0.16         0.18         0.15         0.15         0.15         0.15         0.14         0.14         0.15         0.14
        0.15         0.15         0.16         0.16         0.11         0.17         0.15         0.17         0.14         0.14         0.14         0.10         0.17         0.18         0.15         0.15         0.15         0.16         0.16         0.16         0.16
        0.15         0.15         0.13         0.08         0.09         0.16         0.12         0.16         0.13         0.14         0.15         0.13         0.16         0.16         0.16         0.17         0.15         0.16         0.17         0.17         0.16
        0.14         0.14         0.12         0.09         0.14         0.15         0.13         0.15         0.15         0.16         0.15         0.12         0.16         0.16         0.16         0.17         0.17         0.16         0.18         0.17         0.17
        0.13         0.13         0.13         0.11         0.17         0.14         0.13         0.14         0.14         0.14         0.13         0.11         0.15         0.15         0.15         0.17         0.17         0.17         0.17         0.16         0.16
        0.12         0.12         0.12         0.11         0.14         0.14         0.15         0.15         0.14         0.13         0.14         0.14         0.14         0.13         0.14         0.15         0.15         0.16         0.16         0.16         0.16
        0.11         0.11         0.12         0.12         0.12         0.16         0.17         0.15         0.13         0.12         0.13         0.13         0.14         0.13         0.13         0.14         0.15         0.16         0.16         0.16         0.16
        0.11         0.11         0.11         0.13         0.13         0.18         0.16         0.15         0.15         0.14         0.12         0.12         0.11         0.11         0.13         0.13         0.14         0.15         0.16         0.15         0.15
        0.11         0.10         0.10         0.11         0.12         0.13         0.16         0.16         0.15         0.13         0.11         0.10         0.10         0.10         0.11         0.12         0.13         0.14         0.15         0.14         0.14
   4060800      21     17
        0.17         0.16         0.15         0.14         0.13         0.13         0.13         0.13         0.14         0.15         0.14         0.15         0.14         0.12         0.12         0.12         0.11         0.12         0.11         0.11         0.10
        0.16         0.14         0.16         0.14         0.13         0.13         0.14         0.13         0.15         0.16         0.14         0.13         0.14         0.13         0.11         0.13         0.12         0.13         0.12         0.12         0.12
        0.12         0.13         0.14         0.14         0.12         0.13         0.14         0.13         0.15         0.16         0.15         0.14         0.14         0.13         0.12         0.13         0.13         0.13         0.12         0.12         0.12
        0.13         0.14         0.13         0.12         0.14         0.12         0.15         0.15         0.16         0.15         0.15         0.15         0.15         0.13         0.13         0.13         0.12         0.12         0.12         0.12         0.12
        0.15         0.16         0.13         0.12         0.15         0.12         0.15         0.15         0.15         0.14         0.13         0.14         0.14         0.12         0.13         0.11         0.11         0.10         0.10         0.11         0.10
        0.14         0.13         0.14         0.12         0.12         0.13         0.14         0.13         0.13         0.14         0.13         0.11         0.11         0.11         0.11         0.09         0.09         0.08         0.08         0.09         0.09
        0.12         0.11         0.11         0.11         0.13         0.12         0.13         0.09         0.08         0.11         0.11         0.09         0.10         0.10         0.08         0.09         0.07         0.07         0.07         0.07         0.07
        0.14         0.13         0.14         0.11         0.13         0.12         0.12         0.11         0.09         0.09         0.10         0.09         0.09         0.10         0.09         0.07         0.08         0.06         0.06         0.06         0.06
        0.14         0.13         0.14         0.13         0.12         0.13         0.10         0.10         0.10         0.09         0.09         0.10         0.10         0.09         0.11         0.09         0.08         0.07         0.06         0.06         0.05
        0.13         0.12         0.15         0.14         0.08         0.12         0.10         0.10         0.09         0.09         0.10         0.08         0.11         0.11         0.12         0.11         0.10         0.08         0.07         0.07         0.06
        0.13         0.14         0.13         0.07         0.08         0.13         0.10         0.10         0.09         0.09         0.09         0.09         0.11         0.10         0.12         0.11         0.10         0.09         0.09         0.09         0.07
        0.12         0.13         0.12         0.07         0.12         0.13         0.11         0.11         0.10         0.10         0.10         0.09         0.10         0.10         0.11         0.12         0.11         0.12         0.12         0.11         0.10
        0.13         0.13         0.13         0.10         0.15         0.13         0.12         0.12         0.12         0.11         0.10         0.09         0.10         0.10         0.10         0.11         0.11         0.12         0.12         0.11         0.12
        0.11         0.13         0.12         0.11         0.14         0.14         0.15         0.15         0.13         0.12         0.11         0.10         0.09         0.09         0.10         0.10         0.11         0.11         0.11         0.12         0.11
        0.08         0.09         0.12         0.12         0.12         0.16         0.17         0.16         0.13         0.12         0.11         0.10         0.09         0.09         0.10         0.10         0.11         0.11         0.11         0.11         0.11
        0.06         0.06         0.07         0.10         0.12         0.17         0.16         0.15         0.15         0.13         0.12         0.11         0.10         0.09         0.10         0.10         0.11         0.11         0.10         0.10         0.11
        0.04         0.03         0.05         0.08         0.11         0.12         0.14         0.15         0.14         0.13         0.12         0.10         0.11         0.09         0.11         0.11         0.11         0.11         0.11         0.10         0.11
   4147200      21     17
        0.15         0.15         0.15         0.15         0.14         0.13         0.13         0.14         0.15         0.15         0.14         0.14         0.14         0.13         0.15         0.16         0.15         0.15         0.12         0.13         0.13
        0.15         0.14         0.17         0.15         0.14         0.14         0.14         0.14         0.15         0.16         0.14         0.14         0.14         0.13         0.14         0.16         0.14         0.15         0.13         0.12         0.12
        0.11         0.13         0.16         0.15         0.14         0.14         0.14         0.15         0.15         0.16         0.16         0.15         0.15         0.14         0.14         0.15         0.15         0.13         0.12         0.12         0.11
        0.12         0.14         0.15         0.15         0.15         0.14         0.15         0.16         0.16         0.16         0.16         0.16         0.16         0.13         0.14         0.14         0.15         0.14         0.13         0.12         0.11
        0.15         0.16         0.14         0.15         0.15         0.14         0.16         0.17         0.17         0.17         0.16         0.15         0.15         0.12         0.13         0.13         0.14         0.13         0.13         0.12         0.11
        0.13         0.12         0.14         0.14         0.14         0.15         0.17         0.16         0.16         0.17         0.15         0.15         0.12         0.12         0.12         0.12         0.11         0.11         0.11         0.10         0.09
        0.09         0.09         0.10         0.11         0.14         0.14         0.16         0.13         0.12         0.14         0.15         0.12         0.12         0.12         0.11         0.10         0.09         0.08         0.08         0.09         0.09
        0.08         0.09         0.10         0.11         0.12         0.15         0.15         0.14         0.12         0.12         0.14         0.12         0.10         0.09         0.10         0.08         0.06         0.05         0.05         0.06         0.07
        0.07         0.09         0.10         0.13         0.12         0.16         0.12         0.15         0.15         0.13         0.12         0.11         0.10         0.11         0.09         0.09         0.07         0.06         0.05         0.06         0.08
        0.06         0.08         0.09         0.12         0.11         0.14         0.14         0.14         0.12         0.11         0.11         0.08         0.11         0.11         0.10         0.09         0.07         0.07         0.07         0.08         0.07
        0.05         0.07         0.09         0.10         0.10         0.14         0.13         0.13         0.11         0.10         0.10         0.10         0.11         0.13         0.10         0.09         0.08         0.07         0.07         0.08         0.09
        0.06         0.08         0.11         0.11         0.12         0.14         0.12         0.12         0.12         0.12         0.11         0.11         0.12         0.13         0.11         0.10         0.08         0.08         0.08         0.09         0.10
        0.06         0.08         0.11         0.11         0.14         0.13         0.12         0.12         0.12         0.12         0.12         0.12         0.13         0.13         0.11         0.10         0.08         0.08         0.08         0.09         0.10
        0.05         0.07         0.09         0.10         0.13         0.12         0.13         0.13         0.12         0.12         0.13         0.13         0.13         0.12         0.11         0.10         0.09         0.08         0.09         0.09         0.10
        0.03         0.05         0.08         0.10         0.11         0.15         0.15         0.13         0.12         0.12         0.13         0.13         0.13         0.12         0.11         0.11         0.11         0.11         0.10         0.10         0.11
        0.04         0.04         0.06         0.10         0.13         0.17         0.15         0.13         0.13         0.13         0.12         0.11         0.11         0.10         0.11         0.13         0.14         0.13         0.12         0.11         0.12
        0.04         0.04         0.07         0.10         0.14         0.14         0.15         0.15         0.15         0.14         0.13         0.11         0.11         0.09         0.11         0.15         0.16         0.16         0.15         0.14         0.13
   4233600      21     17
        0.09         0.10         0.10         0.09         0.09         0.08         0.08         0.06         0.05         0.05         0.05         0.05         0.05         0.07         0.08         0.09         0.09         0.08         0.08         0.08         0.10
        0.10         0.11         0.09         0.09         0.09         0.08         0.08         0.07         0.06         0.06         0.05         0.05         0.06         0.09         0.10         0.10         0.09         0.08         0.08         0.07         0.09
        0.10         0.10         0.10         0.09         0.08         0.09         0.08         0.07         0.07         0.07         0.07         0.07         0.08         0.10         0.11         0.11         0.10         0.09         0.08         0.08         0.08
        0.09         0.09         0.09         0.09         0.08         0.09         0.08         0.07         0.07         0.08         0.07         0.08         0.10         0.12         0.13         0.12         0.12         0.10         0.09         0.09         0.08
        0.08         0.08         0.08         0.08         0.09         0.08         0.09         0.08         0.08         0.08         0.08         0.10         0.11         0.13         0.14         0.13         0.12         0.11         0.10         0.09         0.08
        0.07         0.07         0.07         0.07         0.08         0.08         0.09         0.09         0.10         0.11         0.11         0.11         0.12         0.13         0.14         0.13         0.12         0.11         0.10         0.10         0.10
        0.05         0.06         0.06         0.07         0.07         0.08         0.09         0.10         0.11         0.12         0.12         0.12         0.12         0.13         0.13         0.13         0.11         0.10         0.11         0.11         0.10
        0.06         0.06         0.06         0.07         0.08         0.09         0.10         0.11         0.11         0.12         0.13         0.13         0.13         0.13         0.14         0.13         0.12         0.12         0.11         0.10         0.11
        0.06         0.07         0.08         0.09         0.09         0.11         0.10         0.13         0.13         0.12         0.13         0.13         0.14         0.14         0.15         0.14         0.12         0.12         0.12         0.11         0.11
        0.06         0.07         0.09         0.11         0.10         0.13         0.12         0.14         0.13         0.12         0.12         0.12         0.14         0.15         0.15         0.15         0.14         0.14         0.13         0.12         0.12
        0.07         0.08         0.10         0.09         0.10         0.13         0.12         0.13         0.12         0.12         0.13         0.13         0.13         0.14         0.15         0.16         0.15         0.15         0.15         0.15         0.12
        0.08         0.09         0.11         0.10         0.12         0.14         0.12         0.13         0.14         0.14         0.13         0.13         0.15         0.15         0.16         0.18         0.17         0.16         0.16         0.15         0.14
        0.09         0.11         0.12         0.10         0.13         0.13         0.12         0.13         0.14         0.14         0.14         0.13         0.14         0.14         0.15         0.17         0.18         0.17         0.16         0.15         0.15
        0.09         0.10         0.10         0.09         0.12         0.12         0.13         0.14         0.14         0.14         0.14         0.15         0.13         0.12         0.13         0.15         0.16         0.16         0.16         0.15         0.14
        0.06         0.07         0.09         0.10         0.09         0.13         0.14         0.15         0.15         0.14         0.14         0.14         0.14         0.12         0.13         0.14         0.15         0.15         0.15         0.15         0.16
        0.05         0.05         0.06         0.09         0.10         0.13         0.15         0.15         0.16         0.16         0.14         0.13         0.12         0.11         0.12         0.13         0.14         0.15         0.15         0.15         0.15
        0.05         0.04         0.05         0.08         0.11         0.11         0.15         0.17         0.17         0.16         0.14         0.13         0.12         0.09         0.11         0.12         0.13         0.14         0.15         0.15         0.15
   4320000      21     17
        0.10         0.09         0.08         0.07         0.05         0.06         0.06         0.06         0.06         0.06         0.07         0.08         0.08         0.08         0.08         0.08         0.09         0.11         0.11         0.12         0.13
        0.09         0.09         0.08         0.06         0.06         0.06         0.06         0.06         0.07         0.08         0.09         0.08         0.09         0.08         0.08         0.08         0.09         0.10         0.11         0.12         0.12
        0.08         0.08         0.07         0.06         0.06         0.06         0.07         0.08         0.09         0.10         0.09         0.09         0.09         0.09         0.09         0.08         0.09         0.09         0.11         0.12         0.13
        0.08         0.08         0.08         0.07         0.06         0.06         0.08         0.09         0.11         0.11         0.10         0.09         0.10         0.10         0.10         0.09         0.09         0.09         0.11         0.12         0.13
        0.08         0.08         0.08         0.07         0.07         0.07         0.09         0.10         0.11         0.12         0.11         0.11         0.11         0.11         0.11         0.11         0.10         0.09         0.10         0.13         0.13
        0.09         0.09         0.09         0.08         0.07         0.08         0.09         0.10         0.12         0.12         0.12         0.12         0.11         0.12         0.12         0.12         0.10         0.09         0.09         0.11         0.14
        0.10         0.09         0.09         0.09         0.08         0.09         0.09         0.09         0.10         0.11         0.11         0.11         0.11         0.12         0.13         0.12         0.10         0.09         0.10         0.12         0.14
        0.11         0.10         0.11         0.09         0.09         0.08         0.09         0.09         0.09         0.09         0.10         0.10         0.11         0.12         0.13         0.12         0.11         0.11         0.11         0.13         0.15
        0.10         0.10         0.10         0.10         0.09         0.09         0.08         0.10         0.11         0.10         0.09         0.09         0.10         0.11         0.12         0.11         0.11         0.13         0.13         0.12         0.14
        0.09         0.09         0.10         0.11         0.07         0.09         0.09         0.10         0.10         0.09         0.09         0.08         0.09         0.10         0.11         0.11         0.12         0.14         0.14         0.12         0.13
        0.09         0.10         0.09         0.07         0.07         0.10         0.09         0.10         0.09         0.10         0.09         0.08         0.09         0.09         0.10         0.11         0.13         0.14         0.16         0.15         0.13
        0.09         0.10         0.10         0.08         0.10         0.11         0.10         0.10         0.11         0.11         0.10         0.09         0.10         0.11         0.11         0.12         0.14         0.16         0.17         0.19         0.18
        0.09         0.09         0.10         0.09         0.12         0.11         0.10         0.11         0.12         0.12         0.11         0.11         0.11         0.11         0.11         0.12         0.14         0.16         0.20         0.21         0.22
        0.10         0.09         0.09         0.09         0.10         0.11         0.11         0.12         0.12         0.12         0.12         0.12         0.10         0.10         0.10         0.11         0.13         0.16         0.20         0.22         0.23
        0.11         0.09         0.08         0.09         0.08         0.11         0.12         0.12         0.12         0.11         0.11         0.11         0.10         0.09         0.09         0.10         0.12         0.15         0.18         0.20         0.22
        0.10         0.09         0.08         0.09         0.10         0.12         0.12         0.12         0.11         0.10         0.09         0.09         0.09         0.07         0.08         0.08         0.10         0.13         0.16         0.19         0.20
        0.10         0.09         0.08         0.08         0.09         0.09         0.12         0.12         0.11         0.10         0.09         0.08         0.08         0.07         0.07         0.08         0.09         0.12         0.15         0.17         0.20
   4406400      21     17
        0.08         0.08         0.07         0.06         0.08         0.08         0.10         0.11         0.12         0.13         0.12         0.12         0.14         0.16         0.17         0.16         0.16         0.16         0.15         0.15         0.14
        0.08         0.07         0.06         0.06         0.07         0.08         0.10         0.11         0.12         0.14         0.14         0.13         0.14         0.17         0.17         0.17         0.16         0.16         0.16         0.16         0.14
