Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202207260010,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424,1.0292912147505424
202207260020,1.0273219088937096,1.0273219088937096,1.0273233188720177,1.0273219088937096,1.0273233188720177,1.0273247288503256,1.0273247288503256,1.0273247288503256,1.0273247288503256,1.0273204989154014,1.0273233188720177,1.0273219088937096,1.0273204989154014,1.0273233188720177,1.0273206073752712,1.0273233188720177
202207260030,1.0253363340563995,1.0253363340563995,1.0253404555314536,1.0253364425162692,1.0253402386117139,1.025344468546638,1.025344468546638,1.025344468546638,1.025344360086768,1.0253323210412149,1.0253403470715836,1.0253363340563995,1.0253323210412149,1.0253403470715836,1.0253327548806943,1.0253404555314536
202207260040,1.0233348156182216,1.0233348156182216,1.0233430585683299,1.0233355748373103,1.0233419739696314,1.0233506507592192,1.0233506507592192,1.0233506507592192,1.0233503253796097,1.0233270065075923,1.0233427331887204,1.0233347071583516,1.0233270065075923,1.0233427331887204,1.02332885032538,1.0233430585683299
202207260050,1.0213174620390457,1.0213174620390457,1.0213313449023864,1.0213196312364428,1.0213280911062907,1.0213430585683299,1.0213430585683299,1.0213430585683299,1.0213421908893712,1.0213048806941434,1.0213302603036878,1.0213173535791757,1.0213047722342734,1.0213302603036878,1.0213091106290673,1.0213313449023864
202207260100,1.019284381778742,1.019284381778742,1.0193055314533623,1.0192892624728853,1.0192982646420825,1.0193219088937095,1.0193219088937095,1.0193219088937095,1.0193196312364425,1.0192659436008678,1.019303036876356,1.0192841648590023,1.019265835140998,1.019303036876356,1.0192744034707162,1.0193055314533623
202207260110,1.0172356832971803,1.0172356832971803,1.017265726681128,1.0172447939262474,1.017252169197397,1.0172870932754883,1.0172870932754883,1.0172870932754883,1.0172824295010847,1.0172106290672454,1.0172611713665947,1.0172354663774403,1.0172105206073754,1.0172611713665947,1.0172249457700653,1.017265726681128
202207260120,1.01517147505423,1.01517147505423,1.015212255965293,1.015186550976139,1.0151896963123648,1.0152383947939263,1.0152385032537963,1.0152385032537963,1.0152301518438178,1.0151389370932757,1.0152046637744037,1.0151712581344903,1.0151388286334058,1.0152046637744037,1.0151610629067247,1.015212255965293
202207260130,1.013091540130152,1.0130917570498916,1.0131449023861174,1.0131147505422995,1.0131104121475056,1.013175704989154,1.0131759219088938,1.0131759219088938,1.0131624728850326,1.0130509761388289,1.0131332971800435,1.0130913232104124,1.013050759219089,1.0131332971800435,1.0130828633405642,1.0131449023861174
202207260140,1.0109959869848157,1.0109963123644252,1.0110636659436012,1.0110291757049894,1.0110142082429503,1.011098698481562,1.0110992407809112,1.0110991323210414,1.0110790672451195,1.010946637744035,1.0110469631236445,1.010995878524946,1.010946529284165,1.0110469631236445,1.0109903470715838,1.0110636659436012
202207260150,1.0088845986984818,1.0088853579175707,1.0089683297180045,1.008930043383948,1.0089010845986985,1.00900726681128,1.0090083514099784,1.0090081344902389,1.0089796095444687,1.0088262472885035,1.0089456616052062,1.0088847071583515,1.0088261388286335,1.0089456616052062,1.008883731019523,1.0089683297180045
