Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202209090010,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436,141.06436
202209090020,140.63562,140.63533,140.63533,140.63533,140.63533,140.63533,140.63533,140.63533,140.6367,140.63533,140.63533,140.63533,140.63533,140.63533,140.63533,140.63533
202209090030,140.20969,140.20854,140.20854,140.20854,140.20854,140.20854,140.20854,140.20854,140.21405,140.20854,140.20854,140.20854,140.20854,140.20854,140.20854,140.20854
202209090040,139.78675,139.7839,139.7839,139.7839,139.7839,139.7839,139.78391,139.7839,139.79745,139.7839,139.7839,139.7839,139.7839,139.7839,139.7839,139.7839
202209090050,139.36705,139.36135,139.36135,139.36135,139.36135,139.36135,139.36136,139.36135,139.38783,139.36135,139.36135,139.36135,139.36135,139.36135,139.36135,139.36135
202209090100,138.95088,138.94088,138.94088,138.94088,138.94088,138.94088,138.94094,138.94088,138.98602,138.94088,138.94088,138.94088,138.94088,138.94088,138.94088,138.94088
202209090110,138.53857,138.52247,138.52247,138.52247,138.52247,138.52247,138.52271,138.52247,138.5927,138.52247,138.52247,138.52247,138.52247,138.52247,138.52247,138.52247
202209090120,138.13037,138.10614,138.10614,138.10614,138.10614,138.10614,138.10679,138.10614,138.2084,138.10614,138.10614,138.10614,138.10614,138.10614,138.10614,138.10614
202209090130,137.7265,137.69185,137.69185,137.69185,137.69185,137.69185,137.69338,137.69185,137.83345,137.69185,137.69185,137.69185,137.69185,137.69185,137.69185,137.69185
202209090140,137.32715,137.2796,137.2796,137.2796,137.2796,137.2796,137.28268,137.2796,137.46808,137.2796,137.2796,137.2796,137.2796,137.2796,137.2796,137.2796
202209090150,136.93243,136.86937,136.86937,136.86937,136.86937,136.86937,136.87496,136.86937,137.1124,136.86937,136.86937,136.86937,136.86937,136.86937,136.86937,136.86937
202209090200,136.54244,136.46114,136.46114,136.46114,136.46114,136.46114,136.4705,136.46114,136.76643,136.46114,136.46114,136.46114,136.46114,136.46114,136.46114,136.46114
202209090210,136.15726,136.05489,136.05489,136.05489,136.05489,136.05489,136.06959,136.05489,136.43014,136.05489,136.05489,136.05489,136.05489,136.05489,136.05489,136.05489
