Datetime,P00001,P00002,P00003,P00004,P00005,P00006,P00007,P00008,P00009,P00010,P00011,P00012,P00013,P00014,P00015,P00016
202208050010,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678,187.84678
202208050020,187.40752,187.4069,187.407,187.40515,187.40515,187.40515,187.40515,187.40515,187.40822,187.40515,187.40515,187.40822,187.40515,187.40515,187.40515,187.40515
202208050030,186.96591,186.96413,186.96442,186.95947,186.95947,186.95947,186.95947,186.95947,186.96795,186.95947,186.95947,186.96793,186.95947,186.95947,186.95947,186.95947
202208050040,186.52154,186.518,186.51854,186.50953,186.50953,186.50953,186.50953,186.50953,186.52551,186.50953,186.50953,186.52539,186.50953,186.50953,186.50953,186.50953
202208050050,186.07432,186.0684,186.06923,186.05542,186.05542,186.05542,186.05542,186.05542,186.08082,186.05542,186.05542,186.08042,186.05542,186.05542,186.05542,186.05542
202208050100,185.62435,185.61539,185.61653,185.59731,185.59731,185.59731,185.59731,185.59731,185.63397,185.59731,185.59731,185.63295,185.59731,185.59731,185.59731,185.59731
202208050110,185.1718,185.1591,185.16056,185.13541,185.13541,185.13541,185.13541,185.13541,185.18513,185.13541,185.13541,185.18305,185.13541,185.13541,185.13541,185.13541
202208050120,184.71687,184.69972,184.70151,184.66991,184.66991,184.66991,184.66991,184.66991,184.7345,184.66991,184.66991,184.73078,184.66991,184.66991,184.66991,184.66991
202208050130,184.25979,184.23745,184.23957,184.20101,184.20101,184.20101,184.20101,184.20101,184.28228,184.20101,184.20101,184.27627,184.20101,184.20101,184.20101,184.20101
202208050140,183.80076,183.7725,183.77494,183.72888,183.72888,183.72889,183.72888,183.72888,183.82869,183.72888,183.72888,183.81964,183.72888,183.72888,183.72888,183.72888
202208050150,183.34002,183.30509,183.30784,183.25372,183.25372,183.25375,183.25372,183.25372,183.3739,183.25372,183.25372,183.36105,183.25372,183.25372,183.25372,183.25372
202208050200,182.87777,182.83542,182.83848,182.77571,182.77571,182.77576,182.77571,182.77571,182.91808,182.77571,182.77571,182.90064,182.77571,182.77571,182.77571,182.77571
202208050210,182.41424,182.3637,182.36706,182.295,182.295,182.2951,182.29501,182.295,182.4614,182.295,182.295,182.43857,182.295,182.295,182.295,182.295
202208050220,181.94964,181.89013,181.89379,181.81178,181.81178,181.81195,181.81179,181.81178,182.00408,181.81178,181.81178,181.97509,181.81178,181.81178,181.81178,181.81178
202208050230,181.48417,181.41492,181.41888,181.3262,181.3262,181.32649,181.32621,181.3262,181.54635,181.3262,181.3262,181.51045,181.3262,181.3262,181.3262,181.3262
202208050240,181.01805,180.93825,180.94253,180.83842,180.83842,180.83887,180.83843,180.83842,181.08835,180.83842,180.83842,181.04483,180.83842,180.83842,180.83842,180.83842
202208050250,180.55155,180.46032,180.46494,180.34858,180.34858,180.34927,180.34859,180.34858,180.63022,180.34858,180.34858,180.57839,180.34858,180.34858,180.34858,180.34858
202208050300,180.08494,179.9813,179.98631,179.85683,179.85683,179.85784,179.85686,179.85683,180.17204,179.85683,179.85683,180.11128,179.85683,179.85683,179.85683,179.85683
202208050310,179.61846,179.50139,179.50683,179.36332,179.36332,179.36475,179.36335,179.36332,179.7139,179.36332,179.36332,179.64362,179.36332,179.36332,179.36332,179.36332
202208050320,179.15232,179.02075,179.0267,178.86817,178.86817,178.87014,178.86822,178.86817,179.25588,178.86817,178.86817,179.17555,178.86817,178.86817,178.86817,178.86817
202208050330,178.68672,178.53956,178.5461,178.37152,178.37152,178.37417,178.3716,178.37152,178.79805,178.37152,178.37152,178.7072,178.37152,178.37152,178.37152,178.37152
202208050340,178.22185,178.05799,178.06522,177.87349,177.87349,177.87697,177.8736,177.87349,178.3405,177.87349,177.87349,178.23866,177.87349,177.87349,177.87349,177.87349
202208050350,177.75789,177.57621,177.58423,177.3742,177.3742,177.3787,177.37437,177.3742,177.88327,177.3742,177.3742,177.77007,177.3742,177.3742,177.3742,177.3742
202208050400,177.29503,177.09435,177.1033,176.87377,176.87377,176.87948,176.874,176.87377,177.42645,176.87377,176.87377,177.30152,176.87377,176.87377,176.87377,176.87377
202208050410,176.83342,176.61259,176.62262,176.37232,176.37232,176.37945,176.37263,176.37232,176.97009,176.37232,176.37232,176.83312,176.37232,176.37232,176.37232,176.37232
202208050420,176.37321,176.13106,176.14238,175.86994,175.86994,175.87874,175.87037,175.86994,176.51426,175.86994,175.86994,176.36497,175.86994,175.86994,175.86994,175.86994
202208050430,175.91454,175.64991,175.66272,175.36675,175.36675,175.37745,175.36731,175.36675,176.05902,175.36675,175.36675,175.89716,175.36675,175.36675,175.36675,175.36675
202208050440,175.45753,175.16931,175.18379,174.86284,174.86284,174.87572,174.86357,174.86284,175.60444,174.86284,174.86284,175.42979,174.86284,174.86284,174.86284,174.86284
202208050450,175.00231,174.68938,174.7057,174.35831,174.35831,174.37364,174.35925,174.35831,175.15056,174.35831,174.35831,174.96294,174.35831,174.35831,174.35831,174.35831
202208050500,174.54897,174.21024,174.22858,173.85325,173.85325,173.87133,173.85445,173.85325,174.69746,173.85325,173.85325,174.4967,173.85325,173.85325,173.85325,173.85325
202208050510,174.09761,173.732,173.75251,173.34776,173.34776,173.36889,173.34926,173.34776,174.24517,173.34776,173.34776,174.03113,173.34776,173.34776,173.34776,173.34776
202208050520,173.64829,173.25474,173.2776,172.84191,172.84191,172.86641,172.84377,172.84191,173.79375,172.84191,172.84191,173.56631,172.84191,172.84191,172.84191,172.84191
202208050530,173.20109,172.77855,172.80391,172.3358,172.3358,172.364,172.33808,172.3358,173.34325,172.3358,172.3358,173.10231,172.3358,172.3358,172.3358,172.3358
202208050540,172.75604,172.30352,172.33153,171.82949,171.82949,171.86173,171.83227,171.82949,172.89371,171.82949,171.82949,172.63918,171.82949,171.82949,171.82949,171.82949
202208050550,172.31318,171.82971,171.86051,171.32308,171.32308,171.3597,171.32642,171.32308,172.44517,171.32308,171.32308,172.17699,171.32308,171.32308,171.32308,171.32308
202208050600,171.87253,171.35719,171.39092,170.81662,170.81662,170.858,170.82063,170.81662,171.99767,170.81662,170.81662,171.71579,170.81662,170.81662,170.81662,170.81662
202208050610,171.43411,170.88602,170.92279,170.3102,170.3102,170.35669,170.31497,170.3102,171.55124,170.3102,170.3102,171.25562,170.3102,170.3102,170.3102,170.3102
202208050620,170.99791,170.41624,170.45617,169.80387,169.80388,169.85587,169.80951,169.80387,171.10592,169.80387,169.80387,170.79653,169.80387,169.80387,169.80387,169.80387
202208050630,170.56392,169.9479,169.9911,169.29772,169.29773,169.35561,169.30435,169.29772,170.66172,169.29772,169.29772,170.33856,169.29772,169.29772,169.29772,169.29772
202208050640,170.13215,169.48104,169.5276,168.79181,168.79181,168.85599,168.79955,168.79181,170.21868,168.79181,168.79181,169.88175,168.79181,168.79181,168.79181,168.79181
202208050650,169.70256,169.01569,169.0657,168.2862,168.28621,168.35709,168.2952,168.2862,169.77682,168.2862,168.2862,169.42613,168.2862,168.2862,168.2862,168.2862
202208050700,169.27512,168.55189,168.6054,167.78098,167.78099,167.859,167.79139,167.78098,169.33615,167.78098,167.78098,168.97172,167.78098,167.78098,167.78098,167.78098
202208050710,168.84982,168.08966,168.14674,167.27622,167.27623,167.36181,167.2882,167.27622,168.89669,167.27622,167.27622,168.51855,167.27622,167.27622,167.27622,167.27622
202208050720,168.4266,167.62902,167.68972,166.77193,166.77195,166.86554,166.78566,166.77193,168.45845,166.77193,166.77193,168.06665,166.77193,166.77193,166.77193,166.77193
202208050730,168.00544,167.16999,167.23433,166.26815,166.26817,166.37026,166.28384,166.26815,168.02146,166.26815,166.26815,167.61604,166.26815,166.26815,166.26815,166.26815
202208050740,167.5863,166.71259,166.7806,165.76491,165.76494,165.87599,165.78276,165.76491,167.58571,165.76491,165.76491,167.16672,165.76491,165.76491,165.76491,165.76491
202208050750,167.16913,166.25681,166.32851,165.26224,165.26229,165.3828,165.28247,165.26224,167.15124,165.26224,165.26224,166.71874,165.26224,165.26224,165.26224,165.26224
202208050800,166.75389,165.80268,165.87807,164.76019,164.76025,164.89073,164.78304,164.76019,166.71804,164.76019,164.76019,166.27209,164.76019,164.76019,164.76019,164.76019
202208050810,166.34053,165.35019,165.42928,164.25878,164.25886,164.39984,164.28451,164.25878,166.28614,164.25878,164.25878,165.82679,164.25878,164.25878,164.25878,164.25878
202208050820,165.92902,164.89935,164.98212,163.75805,163.75817,163.91019,163.78694,163.75805,165.85555,163.75805,163.75805,165.38287,163.75805,163.75805,163.75805,163.75806
202208050830,165.51931,164.45016,164.53659,163.25804,163.25819,163.42182,163.29037,163.25804,165.42627,163.25804,163.25804,164.94033,163.25804,163.25804,163.25804,163.25805
202208050840,165.11135,164.00261,164.09268,162.75879,162.75898,162.93478,162.79485,162.75879,164.99834,162.75879,162.75879,164.49918,162.75879,162.75879,162.75879,162.7588
202208050850,164.70511,163.55671,163.65038,162.26032,162.26057,162.44914,162.30044,162.26032,164.57175,162.26032,162.26032,164.05943,162.26032,162.26032,162.26032,162.26033
202208050900,164.30054,163.11244,163.20969,161.76266,161.76299,161.96492,161.80718,161.76266,164.14653,161.76266,161.76266,163.6211,161.76267,161.76266,161.76266,161.76269
